bin,domain,signal_CAZ_count,percent_sect_CAZ,signal_CAZ_aa,MAG_ORFs_aa,ORF_count,signal_pep_count,percent_sect_pep,signal_pep_aa
SP-58,Bacteria,15,16.483516483516482,8369,713502,2300,71,46.103896103896105,39380
SP-52,Bacteria,33,15.348837209302326,24960,1123489,2874,76,50.66666666666667,42374
SP-335,Bacteria,0,0,0,480855,1525,47,43.11926605504588,27744
SP-342,Bacteria,0,0,0,432960,1381,6,8.695652173913043,2672
SP-238,Bacteria,12,11.428571428571429,6840,837371,2600,70,42.68292682926829,41330
SP-190,Bacteria,11,12.941176470588237,8676,538699,1509,39,39.39393939393939,24113
SP-109,Bacteria,15,11.11111111111111,6255,1045009,3292,29,24.576271186440678,13322
SP-174,Bacteria,1,1.5873015873015872,220,603112,1846,13,17.333333333333336,5963
SP-299,Bacteria,0,0,0,531872,1701,17,18.681318681318682,7993
SP-3065,Bacteria,40,13.84083044982699,30395,1467999,3590,44,29.13907284768212,23513
SP-293,Bacteria,17,15.74074074074074,11925,629791,1913,30,26.548672566371685,18020
SP-17,Bacteria,14,8.80503144654088,7664,1419322,4481,43,19.90740740740741,17981
SP-60,Bacteria,14,12.727272727272727,6845,890018,2783,50,32.467532467532465,28037
SP-486,Bacteria,1,2.083333333333333,588,362629,1174,6,13.636363636363635,2377
SP-2975,Bacteria,0,0,0,473522,1511,26,27.083333333333332,16570
SP-4023,Bacteria,23,10.599078341013826,15910,956114,3015,31,26.956521739130434,15455
SP-351,Bacteria,2,2.8169014084507045,1232,584421,1843,8,7.142857142857142,3590
SP-6,Bacteria,4,6.153846153846154,1855,679335,2074,39,25.0,19602
SP-256,Bacteria,5,9.25925925925926,2854,459175,1211,40,45.97701149425287,30188
SP-3044,Bacteria,0,0,0,378144,1239,6,10.714285714285714,1961
SP-167,Bacteria,125,38.58024691358025,77011,1325921,3671,139,57.20164609053497,97989
SP-110,Bacteria,16,12.903225806451612,9688,870654,2490,54,41.53846153846154,30527
SP-189,Archaea,1,1.5151515151515151,497,541361,1496,10,12.195121951219512,7481
SP-183,Bacteria,13,11.016949152542372,8481,1095771,3391,118,53.63636363636364,60524
SP-3982,Bacteria,5,5.0,1733,1000840,3137,48,23.076923076923077,25429
SP-73,Bacteria,5,4.310344827586207,2280,1037996,3296,123,47.30769230769231,71417
SP-4365,Bacteria,14,11.76470588235294,9816,955477,2628,58,38.92617449664429,35830
SP-219,Bacteria,1,1.4705882352941175,728,776374,2430,7,4.2682926829268295,2884
SP-3098,Bacteria,15,15.151515151515152,8892,558878,1564,49,40.16393442622951,30850
SP-213,Bacteria,6,6.122448979591836,3962,766271,2130,121,61.111111111111114,71954
SP-3966,Bacteria,5,6.024096385542169,2570,678112,2217,20,18.34862385321101,7912
SP-74,Bacteria,25,16.89189189189189,15040,1176018,3386,95,50.53191489361703,62177
SP-269,Bacteria,15,12.605042016806722,9168,953880,2901,36,25.71428571428571,17848
SP-319,Bacteria,0,0,0,402340,1282,10,9.900990099009901,4129
SP-263,Bacteria,4,3.7735849056603774,1881,601990,1881,17,20.73170731707317,7500
SP-160,Bacteria,2,3.225806451612903,1222,759220,2383,6,3.79746835443038,2601
SP-184,Bacteria,13,10.077519379844961,9451,1126727,3207,72,50.70422535211267,41959
SP-4016,Bacteria,3,4.054054054054054,1729,478091,1305,26,32.5,14972
SP-1,Bacteria,10,9.803921568627452,4750,853599,2699,26,20.634920634920633,10593
SP-4220,Bacteria,0,0,0,402356,1290,8,10.0,4093
SP-4154,Bacteria,1,2.5,221,387938,1193,9,19.148936170212767,3742
SP-2972,Bacteria,0,0,0,368828,1191,7,12.5,2600
SP-125,Bacteria,6,4.8,3341,1174487,3707,38,19.587628865979383,17232
SP-2978,Bacteria,11,9.649122807017543,6044,974475,2810,129,55.84415584415584,70205
SP-3118,Bacteria,1,1.639344262295082,432,617201,1798,17,17.708333333333336,9540
SP-3062,Archaea,1,3.4482758620689653,776,567842,1569,8,11.11111111111111,5585
SP-3112,Bacteria,9,13.432835820895523,3463,540822,1669,20,23.809523809523807,7718
SP-3068,Archaea,0,0,0,498583,1370,2,2.73972602739726,1113
SP-89,Bacteria,22,15.277777777777779,16947,772286,2147,44,32.592592592592595,35056
SP-179,Bacteria,7,5.88235294117647,2773,905908,3050,33,23.239436619718308,11990
SP-197,Bacteria,5,4.3478260869565215,2319,1134566,3892,28,10.294117647058822,12849
SP-173,Bacteria,12,9.6,6809,784975,2189,63,40.12738853503185,48933
SP-242,Bacteria,34,14.225941422594143,25519,1277136,3106,87,50.877192982456144,48250
SP-3050,Bacteria,4,5.633802816901409,2206,647361,2029,21,15.328467153284672,9578
SP-28,Bacteria,11,6.962025316455696,6153,1220742,3803,43,23.497267759562842,19285
SP-22,Bacteria,2,7.4074074074074066,900,297398,943,11,39.285714285714285,6345
SP-248,Bacteria,0,0,0,316209,1024,4,8.695652173913043,1583
SP-332,Bacteria,2,1.639344262295082,1332,1315915,3931,60,29.411764705882355,26955
SP-2985,Bacteria,18,9.836065573770492,15190,1111712,2821,66,39.053254437869825,39418
SP-141,Bacteria,61,16.486486486486488,45610,1822568,4709,82,36.93693693693694,52080
SP-136,Bacteria,3,2.912621359223301,1332,729048,2017,49,38.28125,32515
SP-3029,Bacteria,5,5.4945054945054945,1999,513275,1629,27,30.337078651685395,11579
SP-26,Bacteria,8,6.837606837606838,4858,831196,2568,21,17.5,8997
SP-51,Bacteria,14,21.53846153846154,9521,487105,1342,46,51.11111111111111,29269
SP-3023,Bacteria,4,4.651162790697675,2837,749644,2303,96,54.23728813559322,50951
SP-3054,Archaea,1,2.0408163265306123,773,648325,1761,8,10.38961038961039,4568
SP-246,Bacteria,9,9.090909090909092,3457,905180,2874,94,47.95918367346938,50832
SP-145,Bacteria,35,17.766497461928935,27043,1036200,2728,83,52.53164556962025,46877
SP-138,Bacteria,6,2.1052631578947367,3986,1564778,4918,46,18.852459016393443,34882
SP-4044,Bacteria,0,0,0,413345,1336,5,9.25925925925926,2295
SP-304,Bacteria,1,1.7241379310344827,735,725567,2373,4,2.684563758389262,1536
SP-209,Archaea,1,2.4390243902439024,903,589104,1542,9,13.432835820895523,6605
SP-3066,Archaea,0,0,0,488662,1326,10,16.129032258064516,7739
SP-274,Bacteria,36,16.901408450704224,22318,1011896,2573,60,45.11278195488722,37833
SP-203,Bacteria,10,6.578947368421052,7332,1098137,3231,114,52.293577981651374,54513
SP-69,Bacteria,0,0,0,427656,1371,6,9.523809523809524,2540
SP-199,Bacteria,1,2.127659574468085,620,464040,1462,6,8.21917808219178,2590
SP-177,Bacteria,9,9.0,4182,1076567,3350,38,28.57142857142857,22860
SP-222,Bacteria,0,0,0,750698,2530,11,7.096774193548387,4089
SP-3030,Bacteria,20,13.333333333333334,11239,1016318,3153,74,47.43589743589743,47133
SP-358,Bacteria,4,4.3478260869565215,2007,601972,1923,21,24.137931034482758,9427
SP-5,Bacteria,94,21.363636363636363,71733,1845505,5126,109,49.321266968325794,74900
SP-35,Bacteria,1,0.9345794392523363,807,1082297,3427,24,16.901408450704224,15221
SP-156,Bacteria,3,3.1914893617021276,1836,773449,2354,28,22.400000000000002,13682
SP-2976,Bacteria,10,10.75268817204301,6330,609029,1719,41,39.42307692307692,26085
SP-94,Bacteria,4,5.063291139240507,2152,531398,1711,13,13.402061855670103,5652
SP-267,Bacteria,0,0,0,536749,1641,4,3.7383177570093453,2256
SP-210,Archaea,1,3.4482758620689653,1414,525576,1348,6,8.955223880597014,2933
SP-289,Bacteria,7,10.9375,3066,465793,1452,25,30.864197530864196,11124
SP-3105,Bacteria,2,3.389830508474576,1979,472955,1386,20,21.052631578947366,14374
SP-283,Bacteria,19,15.833333333333332,11091,681222,2135,37,35.92233009708738,22673
SP-360,Bacteria,4,3.7735849056603774,1643,1136535,3631,23,10.043668122270741,9731
SP-4366,Bacteria,16,14.035087719298245,9647,871560,2390,46,34.58646616541353,27907
SP-4388,Bacteria,9,5.232558139534884,5294,960196,2669,45,28.30188679245283,40368
SP-70,Bacteria,81,25.878594249201274,50316,1498160,4273,159,57.400722021660656,104896
SP-180,Bacteria,12,8.16326530612245,4926,1154417,3444,88,44.89795918367347,51335
SP-164,Bacteria,30,13.100436681222707,21535,1067870,2702,63,44.680851063829785,32551
SP-187,Bacteria,17,17.708333333333336,11402,731856,2011,57,49.137931034482754,37239
SP-169,Bacteria,11,6.832298136645963,4198,1003251,3187,24,16.216216216216218,8599
SP-163,Bacteria,22,12.643678160919542,10654,1655622,4784,76,30.4,39057
SP-114,Bacteria,38,17.84037558685446,27495,1117742,2923,82,51.57232704402516,44040
SP-93,Bacteria,11,10.784313725490197,4382,853746,2641,77,44.0,46720
SP-260,Bacteria,50,18.796992481203006,37976,1291881,3109,77,44.0,43574
SP-4288,Bacteria,1,1.4925373134328357,533,498009,1659,10,13.513513513513514,3807
SP-284,Bacteria,0,0,0,516438,1755,10,8.19672131147541,5986
SP-126,Bacteria,20,9.47867298578199,8953,1609033,5051,55,21.0727969348659,23983
SP-151,Bacteria,6,7.317073170731707,2673,739225,2157,26,25.742574257425744,8701
SP-3040,Bacteria,21,17.94871794871795,13264,668863,1891,44,32.83582089552239,29220
SP-3037,Bacteria,10,6.802721088435375,7128,1410975,3574,72,38.70967741935484,42738
SP-328,Bacteria,2,2.941176470588235,1074,481358,1341,22,22.916666666666664,17477
SP-252,Bacteria,20,17.857142857142858,11846,962414,2922,106,51.707317073170735,61609
SP-2,Bacteria,7,5.691056910569105,2841,960564,3100,41,28.671328671328673,18466
SP-38,Bacteria,4,6.349206349206349,1630,367487,1238,15,23.809523809523807,5965
SP-8,Bacteria,3,2.054794520547945,1377,1477230,4813,42,13.861386138613863,16660
SP-45,Bacteria,73,33.03167420814479,42184,1129384,3286,119,55.348837209302324,80147
SP-32,Bacteria,14,9.58904109589041,5373,1364784,4252,47,24.22680412371134,25859
SP-107,Bacteria,2,2.941176470588235,1115,574612,1794,37,30.57851239669421,23393
SP-194,Bacteria,39,15.53784860557769,29215,1253143,3296,87,48.333333333333336,41636
SP-13,Bacteria,3,4.054054054054054,1627,964091,2503,19,19.0,10386
SP-64,Bacteria,16,12.307692307692308,7067,1075148,3292,50,29.94011976047904,25599
SP-279,Bacteria,1,1.0869565217391304,327,678818,2136,16,13.559322033898304,7403
SP-3111,Bacteria,13,9.219858156028367,7987,864057,2354,45,28.846153846153843,38450
SP-303,Archaea,0,0,0,559879,1425,7,9.58904109589041,5821
SP-3061,Bacteria,0,0,0,355393,1120,4,6.557377049180328,1664
SP-4275,Bacteria,10,15.625,6448,378720,1110,36,48.64864864864865,20439
SP-3971,Bacteria,10,14.084507042253522,6956,411878,1180,26,36.11111111111111,18351
SP-19,Bacteria,17,13.492063492063492,9780,777987,2161,65,44.21768707482993,43489
SP-135,Bacteria,4,3.8095238095238098,2152,810046,2236,43,36.440677966101696,27158
SP-142,Bacteria,6,2.1505376344086025,3775,1499397,4325,67,32.367149758454104,38860
SP-346,Bacteria,1,1.5625,582,367130,1164,5,8.47457627118644,2969
SP-3059,Archaea,0,0,0,612191,1579,5,7.142857142857142,3942
SP-56,Bacteria,3,5.263157894736842,1305,444809,1342,42,44.21052631578947,21809
SP-21,Bacteria,3,2.608695652173913,1290,1240799,3851,35,26.923076923076923,16029
SP-241,Bacteria,35,15.021459227467812,25859,1117927,2884,72,48.97959183673469,51074
SP-236,Bacteria,16,12.8,7339,1010394,3343,38,23.456790123456788,14333
SP-3024,Archaea,1,3.3333333333333335,853,579741,1516,6,8.333333333333332,6400
SP-88,Archaea,0,0,0,501570,1403,6,8.108108108108109,4472
SP-11,Bacteria,31,17.81609195402299,18493,1070582,3190,110,54.45544554455446,65677
SP-3069,Bacteria,8,6.451612903225806,3883,1225583,4049,46,17.692307692307693,24573
SP-301,Bacteria,0,0,0,434439,1356,4,7.8431372549019605,1680
SP-295,Bacteria,3,2.9702970297029703,1416,754634,2342,12,12.903225806451612,6578
SP-3119,Bacteria,0,0,0,536516,1546,27,29.67032967032967,20861
SP-3014,Archaea,0,0,0,530225,1467,10,12.987012987012985,8760
SP-3063,Archaea,0,0,0,469147,1313,6,7.6923076923076925,4523
SP-82,Bacteria,13,12.037037037037036,7625,743196,2058,71,48.29931972789115,52263
SP-105,Bacteria,28,14.07035175879397,21828,986291,2668,36,28.125,18815
SP-196,Bacteria,0,0,0,585771,1812,4,3.669724770642202,2254
SP-333,Bacteria,11,10.377358490566039,4465,926441,2741,37,24.342105263157894,16928
SP-344,Bacteria,0,0,0,453134,1442,4,5.797101449275362,2352
SP-23,Bacteria,28,12.389380530973451,19893,1167803,3231,61,45.86466165413533,37043
SP-29,Bacteria,17,15.887850467289718,9081,528501,1494,38,37.62376237623762,22739
SP-243,Bacteria,10,15.151515151515152,6217,513171,1492,49,49.0,31945
SP-234,Bacteria,8,5.47945205479452,5828,1453018,3567,73,37.82383419689119,69146
SP-137,Bacteria,19,12.179487179487179,12032,1129176,3037,78,48.4472049689441,48119
SP-140,Bacteria,7,4.545454545454546,3030,1150126,3592,95,43.57798165137615,56871
SP-4387,Bacteria,5,2.5906735751295336,3219,1000954,2929,18,15.929203539823009,9358
SP-3070,Bacteria,2,2.5316455696202533,1467,841900,2657,10,6.493506493506493,5566
SP-262,Bacteria,0,0,0,503732,1611,11,11.702127659574469,4029
SP-312,Bacteria,10,8.771929824561402,3833,929737,2839,69,43.125,41300
SP-3984,Bacteria,0,0,0,586352,1879,11,9.90990990990991,4023
SP-75,Bacteria,10,8.333333333333332,5594,864945,2630,84,49.122807017543856,54721
SP-4060,Bacteria,23,17.692307692307693,13689,518586,1611,24,28.57142857142857,13054
SP-161,Bacteria,9,5.921052631578947,3759,1041851,3418,36,21.55688622754491,16022
SP-4189,Bacteria,4,6.666666666666667,2585,362712,1136,38,42.69662921348314,23678
SP-3035,Bacteria,46,18.253968253968253,37486,1251849,3170,80,47.337278106508876,44778
SP-250,Bacteria,16,10.95890410958904,9343,931907,2529,56,36.84210526315789,38759
SP-47,Bacteria,5,7.462686567164178,2787,485497,1384,25,30.48780487804878,17217
SP-30,Bacteria,23,14.64968152866242,20213,813899,2141,39,37.142857142857146,17908
SP-320,Bacteria,0,0,0,409959,1306,6,10.714285714285714,2603
SP-3048,Bacteria,11,9.01639344262295,6262,1035462,3075,115,54.502369668246445,61764
SP-2979,Bacteria,3,4.166666666666666,1311,848224,2678,16,8.64864864864865,5986
SP-159,Bacteria,15,11.194029850746269,6180,1097022,3565,29,17.901234567901234,10513
SP-124,Bacteria,2,2.1505376344086025,941,1194660,3625,39,17.80821917808219,20405
SP-154,Bacteria,5,5.154639175257731,2207,751945,2386,15,12.82051282051282,6362
SP-123,Bacteria,5,3.7593984962406015,2490,1276988,4047,39,20.103092783505154,16771
SP-257,Bacteria,0,0,0,461343,1488,6,8.571428571428571,2339
SP-37,Bacteria,19,11.44578313253012,9559,1226429,3697,45,26.011560693641616,21704
SP-350,Bacteria,12,11.650485436893204,4913,830623,2533,83,47.159090909090914,49768
SP-4356,Bacteria,0,0,0,413386,1305,7,8.860759493670885,3273
SP-182,Bacteria,56,21.052631578947366,37916,1659168,4929,135,49.63235294117647,85877
SP-166,Bacteria,54,19.217081850533805,43562,1394144,3519,84,44.919786096256686,46272
SP-188,Bacteria,0,0,0,522724,1671,6,6.451612903225806,2915
SP-96,Bacteria,7,9.333333333333334,3941,777680,2245,36,30.0,22007
SP-78,Bacteria,0,0,0,576398,1970,10,18.51851851851852,4619
SP-4380,Bacteria,19,14.960629921259844,13491,602496,1690,31,38.2716049382716,17850
SP-218,Bacteria,2,2.1052631578947367,932,652873,2096,20,14.184397163120568,8919
SP-3107,Archaea,0,0,0,415751,1134,6,8.823529411764707,3747
SP-281,Bacteria,1,1.7241379310344827,735,613410,1928,5,3.5211267605633805,1971
SP-3983,Bacteria,2,1.4285714285714286,1186,1245510,4276,26,11.659192825112108,12290
SP-2989,Bacteria,4,8.0,2203,526878,1685,21,23.333333333333332,12187
SP-2983,Bacteria,7,11.666666666666666,4326,459367,1341,50,50.0,35177
SP-343,Bacteria,0,0,0,613077,1920,6,6.185567010309279,2958
SP-334,Bacteria,3,3.75,1299,654362,2029,12,8.695652173913043,5433
SP-24,Bacteria,1,2.380952380952381,874,494366,1554,9,10.714285714285714,4814
SP-59,Bacteria,9,9.090909090909092,4441,687792,2234,30,30.927835051546392,13676
SP-3021,Bacteria,19,17.272727272727273,10910,843766,2680,70,40.69767441860465,39128
SP-349,Bacteria,1,1.5151515151515151,903,626743,1953,9,7.964601769911504,8368
SP-244,Bacteria,11,8.870967741935484,6492,1059229,2988,109,50.697674418604656,70377
SP-102,Bacteria,3,2.8846153846153846,1409,829218,2560,22,16.176470588235293,9045
SP-108,Bacteria,0,0,0,361888,1066,18,23.376623376623375,14544
SP-61,Bacteria,5,3.7037037037037033,2029,1099223,3501,44,19.81981981981982,21189
SP-16,Bacteria,12,6.593406593406594,6091,1988744,5996,61,22.344322344322347,30798
SP-4300,Bacteria,3,8.333333333333332,1052,208872,699,4,13.333333333333334,1670
SP-292,Bacteria,26,23.214285714285715,17375,666446,1848,64,48.854961832061065,39889
SP-3013,Bacteria,2,4.166666666666666,1067,623749,1954,11,10.0,5163
SP-276,Bacteria,8,7.920792079207921,4639,706000,1990,45,34.883720930232556,33728
SP-201,Bacteria,9,13.043478260869565,5806,553310,1524,47,49.473684210526315,30873
SP-85,Bacteria,34,13.545816733067728,24891,1239480,3188,73,41.95402298850575,46796
SP-171,Bacteria,3,2.941176470588235,1477,826767,2619,41,26.11464968152866,25305
SP-81,Bacteria,2,2.857142857142857,982,540419,1780,14,14.432989690721648,6992
SP-18,Bacteria,3,2.272727272727273,1043,831742,2640,14,11.76470588235294,5879
SP-272,Archaea,1,2.5,929,615649,1658,8,10.666666666666668,6009
SP-3060,Bacteria,2,3.6363636363636362,1667,471426,1353,21,25.609756097560975,14966
SP-3017,Bacteria,4,4.444444444444445,1852,757713,2357,54,30.0,28450
SP-4379,Bacteria,2,2.898550724637681,1791,412700,1232,22,28.205128205128204,11953
SP-3110,Bacteria,9,11.538461538461538,5107,706365,2248,88,53.987730061349694,53106
SP-3084,Bacteria,4,2.9197080291970803,2593,1725992,5257,51,18.4115523465704,25355
SP-302,Bacteria,7,6.086956521739131,2620,921138,2725,74,43.27485380116959,45088
SP-4145,Archaea,1,3.4482758620689653,905,566087,1467,9,12.32876712328767,8307
SP-237,Bacteria,13,8.552631578947368,11181,875118,2341,25,24.752475247524753,21391
SP-240,Bacteria,5,7.142857142857142,2600,539585,1664,21,21.21212121212121,9600
SP-3025,Archaea,1,2.3255813953488373,836,603986,1537,6,8.571428571428571,5238
SP-20,Bacteria,4,3.007518796992481,2070,1117578,3608,121,48.59437751004016,66644
SP-57,Bacteria,15,12.931034482758621,5591,912783,2907,37,22.981366459627328,13168
SP-3058,Bacteria,1,2.0,576,452859,1529,8,11.594202898550725,3412
SP-330,Bacteria,16,13.114754098360656,9338,825436,2259,51,38.34586466165413,30179
SP-115,Bacteria,4,2.877697841726619,1899,944309,2967,18,11.320754716981133,7779
SP-186,Bacteria,14,11.11111111111111,6936,1172968,3767,116,48.53556485355649,62954
SP-98,Bacteria,5,6.172839506172839,2859,763286,2349,48,33.56643356643357,26918
SP-311,Bacteria,4,5.333333333333334,2837,630091,1788,99,61.111111111111114,55809
SP-285,Bacteria,3,4.3478260869565215,1412,547871,1686,11,12.222222222222221,5230
SP-3103,Bacteria,3,3.296703296703297,1284,854212,2728,20,14.084507042253522,8187
SP-3097,Bacteria,4,4.651162790697675,2036,674171,1879,51,38.63636363636363,41779
SP-4360,Bacteria,0,0,0,511857,1635,8,9.63855421686747,3342
SP-3073,Bacteria,8,12.5,4276,432133,1241,29,36.25,17766
SP-3004,Bacteria,4,5.405405405405405,1411,511403,1611,33,34.73684210526316,17740
SP-3109,Bacteria,9,10.588235294117647,4588,566983,1665,40,39.603960396039604,27392
SP-216,Bacteria,15,12.195121951219512,11679,828027,2305,25,26.041666666666668,25869
SP-127,Bacteria,46,20.72072072072072,36110,1123489,2785,80,52.980132450331126,46489
SP-2970,Bacteria,3,3.3707865168539324,1963,702918,1954,103,55.080213903743314,59587
SP-354,Bacteria,6,5.88235294117647,2690,845265,2608,21,14.000000000000002,9171
SP-259,Bacteria,12,13.333333333333334,6319,734974,2245,67,44.966442953020135,38886
SP-3,Bacteria,2,1.3986013986013985,865,1104247,3535,40,20.618556701030926,14714
SP-39,Bacteria,1,1.8867924528301887,409,405904,1104,25,34.24657534246575,17395
SP-3036,Bacteria,2,3.9215686274509802,845,359591,1202,9,16.363636363636363,3614
SP-3041,Bacteria,0,0,0,404739,1311,5,8.620689655172415,1615
SP-224,Bacteria,1,1.5384615384615385,382,738180,2701,13,18.84057971014493,5568
SP-253,Bacteria,0,0,0,649407,2097,4,5.47945205479452,1603
SP-4355,Bacteria,0,0,0,410938,1240,8,9.090909090909092,3624
SP-43,Bacteria,10,7.936507936507936,3745,724548,2304,28,24.778761061946902,12655
SP-34,Bacteria,65,20.70063694267516,49746,1378679,3361,101,54.3010752688172,58569
SP-4,Bacteria,47,18.28793774319066,36577,1363535,3350,73,41.47727272727273,40963
SP-49,Bacteria,0,0,0,472704,1503,3,3.79746835443038,980
SP-3046,Bacteria,0,0,0,488326,1535,38,36.19047619047619,25567
SP-3031,Bacteria,8,6.956521739130435,4281,995385,3175,110,48.24561403508772,64395
SP-157,Bacteria,9,10.344827586206897,6195,632532,1765,41,41.0,27703
SP-2999,Bacteria,6,4.10958904109589,3050,1541730,4916,83,39.71291866028708,44707
SP-71,Bacteria,4,5.194805194805195,2201,442328,1274,32,39.50617283950617,25264
SP-3009,Bacteria,8,11.594202898550725,7049,500632,1358,39,47.5609756097561,25586
SP-282,Bacteria,13,15.11627906976744,7602,517184,1531,33,31.428571428571427,18405
SP-316,Bacteria,0,0,0,410763,1332,4,5.714285714285714,1182
SP-3003,Bacteria,8,7.339449541284404,5721,754272,2173,74,50.0,40625
SP-288,Bacteria,8,5.755395683453238,3238,1041119,3084,28,21.875,11848
SP-3074,Archaea,0,0,0,532693,1461,3,3.614457831325301,1964
SP-112,Bacteria,46,23.0,29431,1474986,4209,140,56.00000000000001,83334
SP-118,Bacteria,12,9.230769230769232,5753,1229804,3858,45,21.951219512195124,19761
SP-181,Bacteria,15,8.928571428571429,16700,1365758,4155,100,41.66666666666667,70339
SP-247,Bacteria,42,22.950819672131146,24904,988175,2903,95,52.48618784530387,66735
SP-230,Bacteria,0,0,0,443259,1378,6,10.714285714285714,2215
SP-27,Bacteria,1,1.7543859649122806,754,386386,1325,5,9.433962264150944,2534
SP-337,Bacteria,1,1.3888888888888888,352,450973,1457,6,9.375,2581
SP-3028,Bacteria,21,18.75,11187,580898,1676,51,41.80327868852459,35533
SP-340,Bacteria,2,2.1739130434782608,1192,976221,2996,21,10.9375,10861
SP-4045,Bacteria,0,0,0,353091,1170,8,14.285714285714285,3596
SP-133,Bacteria,19,10.326086956521738,8690,1275408,3999,47,26.704545454545453,20738
SP-144,Bacteria,8,5.47945205479452,4277,1178451,3773,136,51.127819548872175,81907
SP-4038,Bacteria,0,0,0,384845,1211,7,12.962962962962962,2844
SP-86,Bacteria,11,10.784313725490197,4790,833598,2710,90,51.13636363636363,54850
SP-275,Bacteria,5,3.6231884057971016,2986,1203091,3713,31,14.553990610328638,13252
SP-291,Bacteria,22,11.891891891891893,10400,1373008,4309,53,26.368159203980102,23100
SP-305,Bacteria,11,17.1875,6670,485131,1373,25,28.735632183908045,16535
SP-3083,Bacteria,58,13.488372093023257,38737,1825376,4873,39,19.306930693069308,22171
SP-208,Archaea,0,0,0,443599,1235,3,4.285714285714286,1934
SP-62,Bacteria,13,8.96551724137931,7750,910770,2708,93,51.38121546961326,58193
SP-176,Bacteria,58,14.536340852130325,44229,2003280,5059,89,36.62551440329218,50749
SP-101,Bacteria,1,1.7241379310344827,838,429324,1456,14,22.58064516129032,6977
