gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,annotation,accession,function
673209,c_58825,799,1672,r,0,1,CALIN,ARS,protein,nan,nan
673210,c_58825,1681,2287,r,0,1,CALIN,ARS,protein,nan,nan
673211,c_58825,2286,3204,r,0,1,CALIN,ARS,protein,nan,nan
673212,c_58825,3203,5705,r,1,1,CALIN,ARS,protein,M,Cell wall/membrane/envelope biogenesis
677325,c_59173,2,668,f,1,1,CALIN,ARS,protein,P!!!R,Inorganic ion transport and metabolism
677325,c_59173,2,668,f,1,1,CALIN,ARS,protein,P!!!R,General function prediction only
677326,c_59173,892,1588,f,0,1,CALIN,ARS,protein,nan,nan
677327,c_59173,1722,2346,f,0,1,CALIN,ARS,protein,nan,nan
677328,c_59173,2854,3205,f,0,1,CALIN,ARS,protein,nan,nan
677329,c_59173,3335,3650,f,0,1,CALIN,ARS,protein,nan,nan
677330,c_59173,3738,4287,f,0,1,CALIN,ARS,protein,nan,nan
764824,c_69696,611,1265,f,0,1,CALIN,ARS,protein,nan,nan
764825,c_69696,1335,2583,f,0,1,CALIN,ARS,protein,R,General function prediction only
764826,c_69696,2735,3533,f,0,1,CALIN,ARS,protein,M,Cell wall/membrane/envelope biogenesis
764827,c_69696,3708,3951,f,0,1,CALIN,ARS,protein,V,Defense mechanisms
764828,c_69696,3947,4211,f,0,1,CALIN,ARS,protein,V,Defense mechanisms
764829,c_69696,4297,5299,r,0,1,CALIN,ARS,protein,K,Transcription
786461,c_71176,2,155,f,1,1,CALIN,ARS,protein,nan,nan
786462,c_71176,82,418,r,0,1,CALIN,ARS,protein,nan,nan
786463,c_71176,644,1115,r,0,1,CALIN,ARS,protein,nan,nan
786464,c_71176,1210,1576,r,0,1,CALIN,ARS,protein,nan,nan
786465,c_71176,1620,1968,r,0,1,CALIN,ARS,protein,nan,nan
786466,c_71176,2119,2320,r,0,1,CALIN,ARS,protein,nan,nan
786467,c_71176,2467,2917,r,0,1,CALIN,ARS,protein,nan,nan
786468,c_71176,2989,3304,r,0,1,CALIN,ARS,protein,nan,nan
786469,c_71176,3406,3721,r,0,1,CALIN,ARS,protein,nan,nan
786470,c_71176,3824,4133,r,0,1,CALIN,ARS,protein,nan,nan
786471,c_71176,4229,4718,r,0,1,CALIN,ARS,protein,T,Signal transduction mechanisms
787095,c_71224,763,1111,r,0,1,CALIN,ARS,protein,nan,nan
787096,c_71224,1263,1566,r,0,1,CALIN,ARS,protein,P!!!C,Inorganic ion transport and metabolism
787096,c_71224,1263,1566,r,0,1,CALIN,ARS,protein,P!!!C,Energy production and conversion
787097,c_71224,1613,1868,r,0,1,CALIN,ARS,protein,nan,nan
787098,c_71224,1997,2399,r,0,1,CALIN,ARS,protein,nan,nan
787099,c_71224,2494,3067,r,0,1,CALIN,ARS,protein,nan,nan
792006,c_71584,51712,52357,r,0,1,CALIN,ARS,protein,nan,nan
792007,c_71584,52590,52971,r,0,1,CALIN,ARS,protein,E,Amino acid transport and metabolism
793482,c_71713,2832,3105,r,0,1,CALIN,ARS,protein,nan,nan
793483,c_71713,3292,4663,r,0,1,CALIN,ARS,protein,nan,nan
793484,c_71713,4793,5669,r,0,1,CALIN,ARS,protein,nan,nan
793485,c_71713,5668,6169,r,0,1,CALIN,ARS,protein,nan,nan
793497,c_71714,5302,5725,f,0,1,CALIN,ARS,protein,nan,nan
793498,c_71714,5745,7524,r,0,1,CALIN,ARS,protein,R,General function prediction only
793499,c_71714,7516,8836,r,0,1,CALIN,ARS,protein,G,Carbohydrate transport and metabolism
793500,c_71714,8842,10831,r,0,1,CALIN,ARS,protein,G,Carbohydrate transport and metabolism
801448,c_72349,1004,1541,f,0,1,CALIN,ARS,protein,F,Nucleotide transport and metabolism
802247,c_72431,4889,5915,r,0,1,CALIN,ARS,protein,V,Defense mechanisms
802248,c_72431,6062,7580,r,0,1,CALIN,ARS,protein,G,Carbohydrate transport and metabolism
804032,c_72589,3481,3706,f,0,1,CALIN,ARS,protein,nan,nan
804033,c_72589,3831,4131,f,0,1,CALIN,ARS,protein,nan,nan
804034,c_72589,4235,4904,f,0,1,CALIN,ARS,protein,M,Cell wall/membrane/envelope biogenesis
804035,c_72589,4909,5089,r,0,1,CALIN,ARS,protein,nan,nan
804036,c_72589,5248,5464,f,0,1,CALIN,ARS,protein,nan,nan
804037,c_72589,5535,5871,f,0,1,CALIN,ARS,protein,R,General function prediction only
804038,c_72589,5954,7130,r,0,1,CALIN,ARS,protein,R,General function prediction only
807707,c_72894,7587,8082,r,0,1,CALIN,ARS,protein,E,Amino acid transport and metabolism
807708,c_72894,8160,8679,r,0,1,CALIN,ARS,protein,nan,nan
807709,c_72894,8988,9234,r,0,1,CALIN,ARS,protein,S,Function unknown
807710,c_72894,9248,9425,r,0,1,CALIN,ARS,protein,nan,nan
807711,c_72894,9372,9786,r,0,1,CALIN,ARS,protein,S,Function unknown
807712,c_72894,9922,10360,r,0,1,CALIN,ARS,protein,J,"Translation, ribosomal structure and biogenesis"
807718,c_72894,14481,15555,r,0,1,CALIN,ARS,protein,nan,nan
807719,c_72894,15695,16133,r,0,1,CALIN,ARS,protein,nan,nan
807720,c_72894,16266,16611,r,0,1,CALIN,ARS,protein,nan,nan
807721,c_72894,16782,17034,r,0,1,CALIN,ARS,protein,nan,nan
807722,c_72894,17567,17951,r,0,1,CALIN,ARS,protein,nan,nan
807723,c_72894,18049,18436,r,0,1,CALIN,ARS,protein,nan,nan
807724,c_72894,18552,18990,r,0,1,CALIN,ARS,protein,nan,nan
807725,c_72894,19118,19466,r,0,1,CALIN,ARS,protein,nan,nan
808084,c_72916,1,88,r,1,1,CALIN,ARS,protein,nan,nan
808086,c_72916,1522,2476,r,0,1,CALIN,ARS,protein,nan,nan
808087,c_72916,2662,2962,r,0,1,CALIN,ARS,protein,V,Defense mechanisms
808088,c_72916,3391,3652,r,0,1,CALIN,ARS,protein,V,Defense mechanisms
808089,c_72916,3644,3899,r,0,1,CALIN,ARS,protein,V,Defense mechanisms
808090,c_72916,4052,4466,r,0,1,CALIN,ARS,protein,nan,nan
808252,c_72931,1366,2728,r,0,1,CALIN,ARS,protein,F!!!R,Nucleotide transport and metabolism
808252,c_72931,1366,2728,r,0,1,CALIN,ARS,protein,F!!!R,General function prediction only
808253,c_72931,2889,3684,r,0,1,CALIN,ARS,protein,H!!!R,Coenzyme transport and metabolism
808253,c_72931,2889,3684,r,0,1,CALIN,ARS,protein,H!!!R,General function prediction only
808254,c_72931,3722,4028,r,0,1,CALIN,ARS,protein,E,Amino acid transport and metabolism
812143,c_73302,2,176,r,1,1,CALIN,ARS,protein,nan,nan
812144,c_73302,315,645,r,0,1,CALIN,ARS,protein,nan,nan
812145,c_73302,772,1297,r,0,1,CALIN,ARS,protein,nan,nan
812146,c_73302,1401,1674,r,0,1,CALIN,ARS,protein,nan,nan
812147,c_73302,1824,2238,r,0,1,CALIN,ARS,protein,nan,nan
812148,c_73302,2266,2377,r,0,1,CALIN,ARS,attC,nan,nan
812149,c_73302,2366,2744,r,0,1,CALIN,ARS,protein,nan,nan
812150,c_73302,2833,3088,r,0,1,CALIN,ARS,protein,nan,nan
812151,c_73302,3284,3743,r,0,1,CALIN,ARS,protein,nan,nan
812152,c_73302,3867,4353,r,0,1,CALIN,ARS,protein,nan,nan
812153,c_73302,4381,4615,r,1,1,CALIN,ARS,protein,nan,nan
815094,c_73513,61023,61509,r,1,1,In0,ARS,intI,L,"Replication, recombination and repair"
825997,c_74758,2,1181,f,1,1,CALIN,ARS,protein,E,Amino acid transport and metabolism
825998,c_74758,1152,2415,r,0,1,CALIN,ARS,protein,C,Energy production and conversion
825999,c_74758,2476,3907,f,0,1,CALIN,ARS,protein,nan,nan
848635,c_77263,1439,1859,r,0,1,CALIN,ARS,protein,nan,nan
848636,c_77263,1855,2794,r,0,1,CALIN,ARS,protein,L,"Replication, recombination and repair"
848637,c_77263,2800,3487,r,0,1,CALIN,ARS,protein,nan,nan
848638,c_77263,3493,4489,r,0,1,CALIN,ARS,protein,G,Carbohydrate transport and metabolism
851280,c_77497,2,143,r,1,1,CALIN,ARS,protein,nan,nan
851290,c_77497,5228,6779,r,1,1,CALIN,ARS,protein,nan,nan
863287,c_78652,1211,2147,r,0,1,CALIN,ARS,protein,L,"Replication, recombination and repair"
863288,c_78652,2146,2404,r,0,1,CALIN,ARS,protein,nan,nan
863289,c_78652,2423,2687,r,0,1,CALIN,ARS,protein,nan,nan
863290,c_78652,2696,3389,r,0,1,CALIN,ARS,protein,nan,nan
863291,c_78652,3456,3831,r,0,1,CALIN,ARS,protein,nan,nan
863292,c_78652,3830,4958,r,0,1,CALIN,ARS,protein,J,"Translation, ribosomal structure and biogenesis"
868371,c_79165,5717,6011,f,0,1,CALIN,ARS,protein,nan,nan
868372,c_79165,5994,6300,f,0,1,CALIN,ARS,protein,nan,nan
868373,c_79165,6241,6712,f,0,1,CALIN,ARS,protein,nan,nan
868374,c_79165,6712,7543,f,0,1,CALIN,ARS,protein,M,Cell wall/membrane/envelope biogenesis
869400,c_79272,203,962,r,0,1,CALIN,ARS,protein,N!!!U,Cell motility
869400,c_79272,203,962,r,0,1,CALIN,ARS,protein,N!!!U,"Intracellular trafficking, secretion, and vesicular transport"
881399,c_80621,2,170,f,1,1,CALIN,ARS,protein,I,Lipid transport and metabolism
881400,c_80621,262,961,f,0,1,CALIN,ARS,protein,H,Coenzyme transport and metabolism
881401,c_80621,1131,1404,f,0,1,CALIN,ARS,protein,R,General function prediction only
881402,c_80621,1595,2471,f,0,1,CALIN,ARS,protein,E!!!H!!!J!!!Q,Amino acid transport and metabolism
881402,c_80621,1595,2471,f,0,1,CALIN,ARS,protein,E!!!H!!!J!!!Q,Coenzyme transport and metabolism
881402,c_80621,1595,2471,f,0,1,CALIN,ARS,protein,E!!!H!!!J!!!Q,"Translation, ribosomal structure and biogenesis"
881402,c_80621,1595,2471,f,0,1,CALIN,ARS,protein,E!!!H!!!J!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
881403,c_80621,2548,2803,f,0,1,CALIN,ARS,protein,J,"Translation, ribosomal structure and biogenesis"
881404,c_80621,2874,4344,r,0,1,CALIN,ARS,protein,F!!!T,Nucleotide transport and metabolism
881404,c_80621,2874,4344,r,0,1,CALIN,ARS,protein,F!!!T,Signal transduction mechanisms
881405,c_80621,4346,5540,r,1,1,CALIN,ARS,protein,E,Amino acid transport and metabolism
885003,c_80946,129,324,f,0,1,CALIN,ARS,protein,nan,nan
885004,c_80946,316,664,f,0,1,CALIN,ARS,protein,nan,nan
885005,c_80946,709,1252,f,0,1,CALIN,ARS,protein,nan,nan
885006,c_80946,1532,1985,f,0,1,CALIN,ARS,protein,nan,nan
885007,c_80946,2421,2862,f,0,1,CALIN,ARS,protein,nan,nan
885008,c_80946,3080,3428,f,0,1,CALIN,ARS,protein,nan,nan
885009,c_80946,3534,4068,f,0,1,CALIN,ARS,protein,nan,nan
885012,c_80946,7554,8334,r,1,1,CALIN,ARS,protein,K,Transcription
890952,c_81418,37340,38276,r,0,1,complete,ARS,intI,L,"Replication, recombination and repair"
890953,c_81418,38564,39371,f,0,1,complete,ARS,protein,nan,nan
895916,c_81815,94,610,f,0,1,CALIN,ARS,protein,nan,nan
895917,c_81815,723,1173,f,0,1,CALIN,ARS,protein,nan,nan
895918,c_81815,1300,1702,f,0,1,CALIN,ARS,protein,nan,nan
895919,c_81815,1832,2216,f,0,1,CALIN,ARS,protein,nan,nan
895920,c_81815,2337,2697,f,0,1,CALIN,ARS,protein,nan,nan
906907,c_82777,932,3209,f,0,1,CALIN,ARS,protein,nan,nan
906908,c_82777,3741,3936,f,0,1,CALIN,ARS,protein,nan,nan
906909,c_82777,4017,5670,f,0,1,CALIN,ARS,protein,O,"Posttranslational modification, protein turnover, chaperones"
906910,c_82777,5838,6093,f,1,1,CALIN,ARS,protein,nan,nan
909147,c_82964,146,647,f,0,1,CALIN,ARS,protein,nan,nan
909148,c_82964,770,1820,f,0,1,CALIN,ARS,protein,nan,nan
909149,c_82964,1906,2269,f,0,1,CALIN,ARS,protein,nan,nan
909150,c_82964,2273,2588,f,0,1,CALIN,ARS,protein,nan,nan
909151,c_82964,2791,5254,r,0,1,CALIN,ARS,protein,P,Inorganic ion transport and metabolism
910836,c_83087,0,930,r,1,1,CALIN,ARS,protein,V,Defense mechanisms
910837,c_83087,1618,1798,f,0,1,CALIN,ARS,protein,nan,nan
910838,c_83087,1928,3326,f,0,1,CALIN,ARS,protein,D!!!H,"Cell cycle control, cell division, chromosome partitioning"
910838,c_83087,1928,3326,f,0,1,CALIN,ARS,protein,D!!!H,Coenzyme transport and metabolism
910839,c_83087,3338,5483,f,0,1,CALIN,ARS,protein,V,Defense mechanisms
911796,c_83156,352,1345,f,0,1,In0,ARS,intI,L,"Replication, recombination and repair"
914086,c_83340,2,740,f,1,1,CALIN,ARS,protein,nan,nan
914087,c_83340,745,3631,f,0,1,CALIN,ARS,protein,nan,nan
914088,c_83340,3631,4210,f,0,1,CALIN,ARS,protein,nan,nan
914089,c_83340,4241,6035,f,0,1,CALIN,ARS,protein,nan,nan
914471,c_83363,3772,4936,f,0,1,CALIN,ARS,protein,P,Inorganic ion transport and metabolism
914472,c_83363,4922,6299,r,0,1,CALIN,ARS,protein,H,Coenzyme transport and metabolism
916034,c_83494,10772,11027,r,0,1,CALIN,ARS,protein,V,Defense mechanisms
916035,c_83494,11284,11506,f,0,1,CALIN,ARS,protein,nan,nan
916036,c_83494,11498,11789,f,0,1,CALIN,ARS,protein,V,Defense mechanisms
916037,c_83494,11911,12409,r,0,1,CALIN,ARS,protein,nan,nan
916038,c_83494,12480,12828,r,0,1,CALIN,ARS,protein,nan,nan
916039,c_83494,12986,13409,f,0,1,CALIN,ARS,protein,R,General function prediction only
916040,c_83494,13410,13632,f,0,1,CALIN,ARS,protein,nan,nan
916041,c_83494,13741,14098,r,0,1,CALIN,ARS,protein,nan,nan
916042,c_83494,14150,14417,r,0,1,CALIN,ARS,protein,nan,nan
916043,c_83494,14781,15057,r,0,1,CALIN,ARS,protein,nan,nan
916044,c_83494,15259,15490,r,0,1,CALIN,ARS,protein,nan,nan
921796,c_83954,4074,4467,f,0,1,CALIN,ARS,protein,nan,nan
921797,c_83954,4561,5557,f,0,1,CALIN,ARS,protein,X,"Mobilome: prophages, transposons"
921798,c_83954,5979,6477,r,0,1,CALIN,ARS,protein,nan,nan
921799,c_83954,6551,6884,r,0,1,CALIN,ARS,protein,nan,nan
925184,c_84252,711,1875,f,0,1,complete,ARS,protein,I,Lipid transport and metabolism
925185,c_84252,1981,2914,r,0,1,complete,ARS,intI,L,"Replication, recombination and repair"
928993,c_MHASMcontig_575,0,270,f,1,1,CALIN,ARS,protein,nan,nan
928994,c_MHASMcontig_575,337,1030,f,0,1,CALIN,ARS,protein,nan,nan
928995,c_MHASMcontig_575,1039,1771,f,0,1,CALIN,ARS,protein,nan,nan
928996,c_MHASMcontig_575,1819,2134,f,0,1,CALIN,ARS,protein,nan,nan
947727,c_MHASMcontig_10526,167,395,r,0,1,CALIN,ARS,protein,nan,nan
947728,c_MHASMcontig_10526,394,916,r,0,1,CALIN,ARS,protein,nan,nan
947729,c_MHASMcontig_10526,924,1308,r,0,1,CALIN,ARS,protein,nan,nan
947730,c_MHASMcontig_10526,1317,1479,r,0,1,CALIN,ARS,protein,nan,nan
947731,c_MHASMcontig_10526,1595,2012,r,0,1,CALIN,ARS,protein,nan,nan
947732,c_MHASMcontig_10526,2064,3438,r,0,1,CALIN,ARS,protein,nan,nan
947733,c_MHASMcontig_10526,3455,3782,r,1,1,CALIN,ARS,protein,nan,nan
989979,c_MHASMcontig_32972,355,682,r,0,1,CALIN,ARS,protein,nan,nan
989980,c_MHASMcontig_32972,1235,1385,r,0,1,CALIN,ARS,protein,nan,nan
989981,c_MHASMcontig_32972,1384,1633,r,0,1,CALIN,ARS,protein,nan,nan
995927,c_MHASMcontig_36223,575,1529,r,0,1,In0,ARS,intI,L,"Replication, recombination and repair"
1007140,c_MHASMcontig_41798,1225,2230,f,0,1,CALIN,ARS,protein,P,Inorganic ion transport and metabolism
1007141,c_MHASMcontig_41798,2332,3034,f,1,1,CALIN,ARS,protein,F,Nucleotide transport and metabolism
1020406,c_MHASMcontig_48846,2789,4487,f,0,1,CALIN,ARS,protein,J,"Translation, ribosomal structure and biogenesis"
1020407,c_MHASMcontig_48846,4504,4669,r,0,1,CALIN,ARS,protein,nan,nan
1027665,c_MHASMcontig_52718,2,893,f,1,1,CALIN,ARS,protein,M,Cell wall/membrane/envelope biogenesis
1027666,c_MHASMcontig_52718,898,1639,f,0,1,CALIN,ARS,protein,L,"Replication, recombination and repair"
1027667,c_MHASMcontig_52718,1657,1897,f,0,1,CALIN,ARS,protein,nan,nan
1027668,c_MHASMcontig_52718,1952,2270,f,0,1,CALIN,ARS,protein,O,"Posttranslational modification, protein turnover, chaperones"
1059815,c_MHASMcontig_69764,44,710,r,0,1,CALIN,ARS,protein,nan,nan
1059816,c_MHASMcontig_69764,696,1230,r,0,1,CALIN,ARS,protein,M!!!R,Cell wall/membrane/envelope biogenesis
1059816,c_MHASMcontig_69764,696,1230,r,0,1,CALIN,ARS,protein,M!!!R,General function prediction only
1059817,c_MHASMcontig_69764,1237,2200,r,0,1,CALIN,ARS,protein,G!!!M!!!K,Carbohydrate transport and metabolism
1059817,c_MHASMcontig_69764,1237,2200,r,0,1,CALIN,ARS,protein,G!!!M!!!K,Cell wall/membrane/envelope biogenesis
1059817,c_MHASMcontig_69764,1237,2200,r,0,1,CALIN,ARS,protein,G!!!M!!!K,Transcription
1059818,c_MHASMcontig_69764,2202,2964,r,1,1,CALIN,ARS,protein,P,Inorganic ion transport and metabolism
1076373,c_MHASMcontig_82331,2344,2644,r,0,1,CALIN,ARS,protein,nan,nan
1076374,c_MHASMcontig_82331,2874,3597,f,0,1,CALIN,ARS,protein,F,Nucleotide transport and metabolism
1076375,c_MHASMcontig_82331,3601,3952,r,0,1,CALIN,ARS,protein,nan,nan
1076376,c_MHASMcontig_82331,3979,5662,r,0,1,CALIN,ARS,protein,V,Defense mechanisms
1080298,c_MHASMcontig_85436,1746,2118,f,0,1,CALIN,ARS,protein,nan,nan
1080299,c_MHASMcontig_85436,2131,2380,f,0,1,CALIN,ARS,protein,nan,nan
1080300,c_MHASMcontig_85436,2379,2505,f,0,1,CALIN,ARS,protein,nan,nan
1080301,c_MHASMcontig_85436,3082,3409,f,0,1,CALIN,ARS,protein,nan,nan
1082707,c_MHASMcontig_87123,1,235,f,1,1,CALIN,ARS,protein,nan,nan
1082708,c_MHASMcontig_87123,241,595,f,0,1,CALIN,ARS,protein,nan,nan
1082709,c_MHASMcontig_87123,1648,2047,f,1,1,CALIN,ARS,protein,nan,nan
1082776,c_MHASMcontig_87179,0,282,r,1,1,CALIN,ARS,protein,P,Inorganic ion transport and metabolism
1082777,c_MHASMcontig_87179,742,2449,f,0,1,CALIN,ARS,protein,P,Inorganic ion transport and metabolism
1082781,c_MHASMcontig_87179,5068,5191,r,1,1,CALIN,ARS,protein,nan,nan
1102580,c_MHASMcontig_103075,2,182,r,1,1,CALIN,ARS,protein,P,Inorganic ion transport and metabolism
1102582,c_MHASMcontig_103075,722,1061,f,0,1,CALIN,ARS,protein,nan,nan
1102583,c_MHASMcontig_103075,1027,1591,r,0,1,CALIN,ARS,protein,R,General function prediction only
1102584,c_MHASMcontig_103075,1717,3271,r,0,1,CALIN,ARS,protein,P,Inorganic ion transport and metabolism
1102585,c_MHASMcontig_103075,3322,3742,r,0,1,CALIN,ARS,protein,P,Inorganic ion transport and metabolism
1102586,c_MHASMcontig_103075,3738,3981,r,0,1,CALIN,ARS,protein,nan,nan
1126081,c_MHASMcontig_119788,37,532,f,0,1,CALIN,ARS,protein,nan,nan
1126082,c_MHASMcontig_119788,544,997,f,0,1,CALIN,ARS,protein,nan,nan
1126083,c_MHASMcontig_119788,993,1557,f,0,1,CALIN,ARS,protein,nan,nan
1126084,c_MHASMcontig_119788,1559,3641,f,0,1,CALIN,ARS,protein,nan,nan
1126088,c_MHASMcontig_119788,9021,9498,r,0,1,CALIN,ARS,protein,nan,nan
1135395,c_MHASMcontig_124424,352,601,f,0,1,CALIN,ARS,protein,nan,nan
1135396,c_MHASMcontig_124424,600,726,f,0,1,CALIN,ARS,protein,nan,nan
1135397,c_MHASMcontig_124424,1303,1630,f,0,1,CALIN,ARS,protein,nan,nan
1139519,c_MHASMcontig_126279,86,437,r,0,1,CALIN,ARS,protein,nan,nan
1139520,c_MHASMcontig_126279,575,1310,r,0,1,CALIN,ARS,protein,C,Energy production and conversion
1139521,c_MHASMcontig_126279,1461,1884,r,0,1,CALIN,ARS,protein,S,Function unknown
1143181,c_MHASMcontig_127188,920,1277,r,0,1,CALIN,ARS,protein,nan,nan
1143182,c_MHASMcontig_127188,1367,1877,r,0,1,CALIN,ARS,protein,nan,nan
1143183,c_MHASMcontig_127188,1834,2182,r,0,1,CALIN,ARS,protein,nan,nan
1143184,c_MHASMcontig_127188,2466,2646,r,0,1,CALIN,ARS,protein,nan,nan
1143185,c_MHASMcontig_127188,2766,3168,r,0,1,CALIN,ARS,protein,nan,nan
1143186,c_MHASMcontig_127188,3292,3619,r,0,1,CALIN,ARS,protein,nan,nan
1143187,c_MHASMcontig_127188,3737,3986,r,0,1,CALIN,ARS,protein,nan,nan
1149183,c_MHASMcontig_128692,2102,2300,r,0,1,CALIN,ARS,protein,nan,nan
1149184,c_MHASMcontig_128692,2388,2880,r,0,1,CALIN,ARS,protein,nan,nan
1149185,c_MHASMcontig_128692,2881,4126,r,0,1,CALIN,ARS,protein,L!!!X,"Replication, recombination and repair"
1149185,c_MHASMcontig_128692,2881,4126,r,0,1,CALIN,ARS,protein,L!!!X,"Mobilome: prophages, transposons"
1149186,c_MHASMcontig_128692,4457,5144,r,1,1,CALIN,ARS,protein,J,"Translation, ribosomal structure and biogenesis"
1149794,c_MHASMcontig_128855,2,881,f,1,1,CALIN,ARS,protein,nan,nan
1149795,c_MHASMcontig_128855,880,1201,f,0,1,CALIN,ARS,protein,nan,nan
1149796,c_MHASMcontig_128855,1210,1921,f,0,1,CALIN,ARS,protein,nan,nan
1149797,c_MHASMcontig_128855,1924,2206,f,0,1,CALIN,ARS,protein,nan,nan
1160505,c_MHASMcontig_131377,913,1831,r,0,1,CALIN,ARS,protein,nan,nan
1160506,c_MHASMcontig_131377,1945,2275,r,0,1,CALIN,ARS,protein,nan,nan
1160507,c_MHASMcontig_131377,2275,2539,r,0,1,CALIN,ARS,protein,nan,nan
1160508,c_MHASMcontig_131377,2552,3053,r,0,1,CALIN,ARS,protein,nan,nan
1161363,c_MHASMcontig_131595,102,1236,r,0,1,CALIN,ARS,protein,nan,nan
1161364,c_MHASMcontig_131595,1421,3110,r,0,1,CALIN,ARS,protein,nan,nan
1161365,c_MHASMcontig_131595,3109,4570,r,0,1,CALIN,ARS,protein,nan,nan
1161366,c_MHASMcontig_131595,4619,5048,r,0,1,CALIN,ARS,protein,nan,nan
1164610,c_MHASMcontig_132345,1590,1893,f,0,1,CALIN,ARS,protein,X,"Mobilome: prophages, transposons"
1164611,c_MHASMcontig_132345,1901,3383,r,0,1,CALIN,ARS,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
1164612,c_MHASMcontig_132345,3582,3684,f,1,1,CALIN,ARS,protein,nan,nan
1167328,c_MHASMcontig_132968,2,137,r,1,1,CALIN,ARS,protein,nan,nan
1167329,c_MHASMcontig_132968,438,807,r,0,1,CALIN,ARS,protein,nan,nan
1167330,c_MHASMcontig_132968,947,1595,r,0,1,CALIN,ARS,protein,nan,nan
1167331,c_MHASMcontig_132968,1627,1975,r,0,1,CALIN,ARS,protein,nan,nan
1167332,c_MHASMcontig_132968,2097,3258,r,0,1,CALIN,ARS,protein,nan,nan
1167333,c_MHASMcontig_132968,3215,3431,r,1,1,CALIN,ARS,protein,nan,nan
1172804,c_MHASMcontig_134367,100,631,r,0,1,CALIN,ARS,protein,nan,nan
1172805,c_MHASMcontig_134367,675,1275,r,0,1,CALIN,ARS,protein,nan,nan
1172806,c_MHASMcontig_134367,1415,1724,r,0,1,CALIN,ARS,protein,nan,nan
1172807,c_MHASMcontig_134367,1812,2394,r,0,1,CALIN,ARS,protein,C,Energy production and conversion
1172808,c_MHASMcontig_134367,2441,2909,r,0,1,CALIN,ARS,protein,nan,nan
1174452,c_MHASMcontig_134751,1212,1473,f,0,1,CALIN,ARS,protein,nan,nan
1174453,c_MHASMcontig_134751,1472,1568,f,0,1,CALIN,ARS,protein,nan,nan
1174454,c_MHASMcontig_134751,1638,2670,f,0,1,CALIN,ARS,protein,nan,nan
1174455,c_MHASMcontig_134751,2734,2893,f,0,1,CALIN,ARS,protein,nan,nan
1174456,c_MHASMcontig_134751,2897,3155,f,0,1,CALIN,ARS,protein,nan,nan
1174457,c_MHASMcontig_134751,3175,3343,f,0,1,CALIN,ARS,protein,nan,nan
1174458,c_MHASMcontig_134751,3360,3876,f,0,1,CALIN,ARS,protein,L,"Replication, recombination and repair"
1174459,c_MHASMcontig_134751,3920,4502,f,0,1,CALIN,ARS,protein,nan,nan
1174460,c_MHASMcontig_134751,4498,5020,f,0,1,CALIN,ARS,protein,nan,nan
1174461,c_MHASMcontig_134751,5045,5327,f,0,1,CALIN,ARS,protein,nan,nan
1174462,c_MHASMcontig_134751,5361,5634,f,0,1,CALIN,ARS,protein,nan,nan
1177316,c_MHASMcontig_135431,0,846,f,1,1,CALIN,ARS,protein,X,"Mobilome: prophages, transposons"
1177331,c_MHASMcontig_135431,6997,7168,r,0,1,CALIN,ARS,protein,nan,nan
1177332,c_MHASMcontig_135431,7267,7516,r,0,1,CALIN,ARS,protein,nan,nan
1177333,c_MHASMcontig_135431,7540,7651,r,1,1,CALIN,ARS,protein,nan,nan
1184264,c_MHASMcontig_136929,3088,3484,f,0,1,CALIN,ARS,protein,nan,nan
1184265,c_MHASMcontig_136929,3480,3684,f,0,1,CALIN,ARS,protein,nan,nan
1184266,c_MHASMcontig_136929,3680,3947,r,0,1,CALIN,ARS,protein,nan,nan
1187066,c_MHASMcontig_137550,1611,2550,r,0,1,CALIN,ARS,protein,E,Amino acid transport and metabolism
1187067,c_MHASMcontig_137550,2542,3316,r,0,1,CALIN,ARS,protein,E,Amino acid transport and metabolism
1188125,c_MHASMcontig_137806,2,155,r,1,1,complete,ARS,protein,nan,nan
1188126,c_MHASMcontig_137806,158,365,r,0,1,complete,ARS,protein,nan,nan
1188127,c_MHASMcontig_137806,665,1406,r,0,1,complete,ARS,intI,L,"Replication, recombination and repair"
1188129,c_MHASMcontig_137806,2106,2391,f,0,1,complete,ARS,protein,nan,nan
1188130,c_MHASMcontig_137806,2535,2715,r,1,1,complete,ARS,protein,L,"Replication, recombination and repair"
1190475,c_MHASMcontig_138320,100,517,f,0,1,CALIN,ARS,protein,nan,nan
1190476,c_MHASMcontig_138320,629,974,f,0,1,CALIN,ARS,protein,nan,nan
