bin,bin_size(bp),particle_abundance,freeLiving_abundance,ratio,lifestyle,SRR3967558_0.8,SRR3967699_0.8,SRR3962771_0.8,SRR3960576_0.8,SRR3963622_0.2,SRR3960581_0.8,SRR3961604_0.8,SRR3965809_0.8,SRR3962680_0.2,SRR3962508_0.8,SRR3961935_0.2,SRR3963804_0.2,SRR3963498_0.8,SRR3965586_0.2,SRR3960580_0.8,SRR3965875_0.8,SRR3963982_0.2,SRR3968061_0.2,SRR3963458_0.2,SRR3966130_0.2,SRR3968062_0.2,SRR3965758_0.2,SRR3963658_0.8,SRR3963599_0.8,SRR3960684_0.8,SRR3967905_0.8,SRR3967690_0.2,SRR3965873_0.2,SRR3961906_0.2,SRR3963571_0.8,SRR3963449_0.2,SRR3962772_0.8,SRR3963457_0.2,SRR3964650_0.8,SRR3961047_0.2,SRR3960578_0.2,SRR3963805_0.8,SRR3965592_0.2,SRR3968060_0.8,SRR3965874_0.2,SRR3960579_0.2,SRR3960572_0.8,SRR3965676_0.8,SRR3967700_0.2,SRR3960577_0.2,SRR3968777_0.2,SRR3965647_0.8,SRR3967319_0.2,SRR3965585_0.8,SRR3961936_0.8,SRR3962773_0.2,SRR3963456_0.8,SRR3967025_0.8,SRR3962293_0.2,SRR3962777_0.8,SRR3968063_0.8,SRR3960575_0.2,SRR3968770_0.8
deep_MAG_0070,2061337,0.856577923,5.628980741,0.152172829,planktonic,0.045463372,0.035874398,0.012076877,0.123384935,0.244256484,0.00839442,0.018404974,0.01033941,0.212713945,0.017758893,0.260960347,0.075589654,0.027583559,0.053405697,0.034444348,0.021016444,0.16356929,0.253131252,0.130656563,0.090605484,0.222978581,0.23219417,0.03249011,0.010163694,0.00897591,0.026649211,0.33970204,0.07639427,0.1615874,0.016977786,0.185662556,0.013429764,0.189656675,0.009116252,0.146896722,0.098850575,0.008696787,0.398090203,0.023578308,0.312185028,0.14631159,0.021010151,0.022126185,0.104938579,0.242751218,0.375076624,0.022935773,0.316084604,0.007677548,0.01195373,0.159589928,0.012900911,0.014558527,0.118089511,0.015192983,0.190687632,0.317051753,0.032715032
deep_MAG_0075,3838843,2.066797874,4.213831863,0.490479436,planktonic,0.002558566,0.00089265,0.708594956,0.033528926,0.06503271,0.138968337,0.029925999,0.002649003,0.799130705,0.050176209,0.060496069,0.001592016,0.033681839,0.009072686,0.127622401,0.002621295,0.004982293,0.000154241,0.146305216,0.003684785,0.000692173,0.004340076,0.009742841,0.034911927,0.017563216,0.000230981,0.000674067,0.003143155,0.179585473,0.01464098,0.353084358,0.168525465,0.027996344,0.005533713,0.076079233,0.159405819,0.001932438,0.003110396,0.000565201,0.00294391,0.088082264,0.030147719,0.002850065,0.00022893,0.05499553,3.31E-05,0.00419125,0.001705884,0.00767035,0.275419964,0.622204638,0.099285937,0.003303908,1.018237441,0.258775654,0.000229619,0.526838337,5.65E-05
deep_MAG_0077,1981077,0.548646927,9.917839029,0.055319201,planktonic,0.00347724,0.004661547,0.001828145,0.029797446,0.371815395,0.006408088,0.049663522,0.00884035,0.732909046,0.005172921,0.144303941,0.264997272,0.005670079,0.161624711,0.005955467,0.003520089,0.229832578,0.994120343,0.347677359,0.219945231,0.296456206,0.300232419,0.006675545,0.013105628,0.016909328,0.021137928,0.31218797,0.24510773,0.237283756,0.00434588,0.436329823,0.003088757,0.487059953,0.005775758,0.71635469,0.029593916,0.004454039,0.391360926,0.004652856,0.309170987,1.356793992,0.002116497,0.003554905,0.189425541,0.145384217,0.149954814,0.004006188,0.220801614,0.004524225,0.00552696,0.24452956,0.00709715,0.00740755,0.202102062,0.010630792,0.296083155,0.180482979,0.002558893
deep_MAG_0078,1440582,6.011181611,68.97614046,0.087148709,planktonic,0.037296083,0.053810885,0.034798557,0.046534712,1.819838405,0.041655951,0.498560883,0.264517921,3.20168795,0.077741968,1.655903923,0.75003922,0.141388429,6.244083397,0.023499647,0.028823276,1.516369641,4.397114006,2.664840216,2.164383475,3.022854652,3.453907272,0.080605967,0.273353089,0.159076904,0.218439013,1.239740086,2.709331068,2.591528376,0.055635111,2.919348371,0.070930854,2.281594885,0.049118265,5.386821897,1.45812399,0.055734664,0.627602303,0.073462904,0.912375704,4.839742908,0.047977027,0.020041723,0.967546344,2.928276735,2.361204735,0.103595154,0.954737022,0.359743399,0.084199071,2.461445996,0.126868429,0.108889332,2.707778848,0.128860576,2.680997517,0.737919036,0.065024297
deep_MAG_0081,5507091,0.940140873,4.165302671,0.225707697,planktonic,0.000455716,0.000927416,0.037265081,0.012482339,0.012380744,0.014481976,0.019644274,0.000421556,1.222838715,0.102284214,0.136944259,0.001770626,0.001318506,0.001383601,0.003109563,0.000442163,0.003160728,0.000358509,0.073308184,0.000587878,0.003500733,0.000566351,0.001719989,0.009208749,0.387906216,0.000267904,0.000844565,0.000505222,0.9335106,0.001139594,0.13953201,0.07931465,0.021064247,0.001527828,0.012871054,0.035406407,0.000823025,0.001072107,0.000693857,0.000636569,0.168080386,0.011420931,0.001833769,0.000498708,0.027720533,0.000392406,0.000426723,0.000466435,0.002244158,0.0796596,0.303018742,0.004468954,0.000658631,0.985514949,0.159065106,0.004213017,0.077367402,0.000715368
deep_MAG_0082,1195917,3.424110648,18.32923065,0.186811477,planktonic,0.03690367,0.036066839,0.016664139,0.098910177,0.437278601,0.033409438,0.245025845,0.333047829,0.12077079,0.054914853,0.192990229,0.047390204,0.072058193,2.410281099,0.044062481,0.020734029,0.317001338,1.386787074,0.58503475,0.80351913,0.863829896,0.878625652,0.082360728,0.296386517,0.105322299,0.241786554,0.333580291,2.075400291,0.440060712,0.104212861,0.346805502,0.062994494,1.182414172,0.043635971,2.040654828,0.116697425,0.007700908,0.094435025,0.065136453,0.164677587,1.18535513,0.086329828,0.009194777,0.21723809,0.342988871,0.27004784,0.115104329,0.238639563,0.215006899,0.064864591,0.58100557,0.067979739,0.118612527,0.495251972,0.019294568,0.687753316,0.160469018,0.038635794
deep_MAG_0084,3676255,2.6832355,2.331108287,1.151055708,mixed,0.001411788,0.00068004,0.041915623,1.691571994,0.004389904,0.002683276,0.002740777,0.002122498,0.050742072,0.008110525,0.011067267,0.001477727,0.265305519,0.004101318,0.004272279,0.000948504,0.003089245,0,0.105293049,0.001860164,0.000839597,0.002038177,0.00675307,0.169509217,0.003585012,0.000241196,0.000549338,0.001922487,0.007521951,0.017164947,0.07686426,0.232627195,0.018431786,0.003557591,0.001934868,0.908349784,0.004838035,0.001378594,0.000488771,0.000888549,0.002192494,0.03154015,0.001126319,5.20E-05,0.016506371,2.31E-05,0.001612608,0.000779101,0.002105367,0.095944378,0.893231546,0.045002999,0.001383189,0.210883431,0.043516642,0.000288017,0.004700113,0.000187974
deep_MAG_0093,1317362,0.768172293,7.318684903,0.104960427,planktonic,0.022169448,0.01318556,0.004967799,0.010647585,0.049690324,0.008141335,0.027701085,0.093921687,0.033852517,0.015098327,0.01397382,0.017271069,0.013437284,0.572837294,0.009341519,0.012943499,0.074201874,0.841348488,0.152181475,0.689846451,0.134352267,0.361614362,0.024211535,0.075291819,0.019344448,0.054163327,0.073248075,2.342525204,0.064066112,0.020116734,0.431995868,0.00842209,0.143852428,0.022583854,0.254585648,0.007147684,0.00765268,0.012009338,0.020401158,0.041053452,0.687117264,0.014619278,0.011526643,0.039951712,0.075719902,0.023215802,0.019881433,0.061305559,0.040882532,0.010055449,0.052030583,0.032259783,0.041491699,0.044292776,0.010677679,0.084943823,0.023397556,0.0180912
deep_MAG_0094,3652949,0.828111945,5.528445972,0.149791089,planktonic,0.001238854,0.001143708,0.00037861,0.153679567,0.00160333,0.005232921,0.000365641,0.000417415,0.000367045,0.000212895,0.000449584,0.000585417,0.000594805,0.000976527,0.196466772,0.000888297,0.001481211,0.002212704,0.001173068,0.002792436,0.012528508,0.001157747,0.000825068,0.000667849,0.001177348,0.000821389,0.003115577,0.000847903,0.00019603,0.000418635,0.00014649,0.000638363,0.0006485,0.000638601,0.000449568,1.15634263,0.000525761,0.002805157,0.002028438,0.00115671,0.001015549,0.440032306,0.0015762,0.001859834,1.882295035,0.002350396,0.000367726,0.00275977,0.001006684,0.000942709,0.000908478,0.000474617,0.001063835,0.002285235,0.000267967,0.013357057,2.443935534,0.000661909
deep_MAG_0095,1611572,1.77762218,5.905104754,0.301031439,planktonic,0.098533963,0.108638689,0.018883067,0.098566215,0.195159613,0.030617962,0.030663378,0.031186285,0.151437687,0.050876229,0.163538546,0.063567901,0.061447366,0.044642357,0.061632369,0.046773771,0.173427356,0.203516553,0.17073008,0.138200077,0.282236936,0.194665259,0.10414672,0.024956285,0.015678983,0.069913073,0.322634949,0.103815343,0.127699241,0.034209426,0.229313403,0.038050191,0.201840089,0.028892942,0.109834045,0.391137673,0.030717147,0.342956863,0.096974499,0.3526946,0.118176106,0.055375047,0.090979491,0.176027107,0.30713421,0.242231815,0.086748987,0.448680484,0.027315532,0.022780035,0.170452629,0.041303615,0.034122677,0.1174397,0.037795469,0.17700109,0.36191413,0.122841678
deep_MAG_0096,3525624,4.877111554,3.058253882,1.594737305,mixed,0.287329238,0.325354687,0.070725458,0.251420032,0.090503149,0.083404685,0.0874092,0.227435032,0.026650235,0.172105683,0.057103576,0.008469139,0.150919028,0.03942984,0.190554121,0.205823528,0.119878124,0.092080378,0.07460815,0.27239389,0.082097321,0.120504812,0.248854615,0.156145834,0.030984915,0.260819706,0.090226644,0.264053761,0.062586146,0.176140672,0.094119104,0.084146817,0.152920308,0.090498479,0.052251847,0.186607978,0.027301728,0.070838249,0.220019311,0.13034492,0.08389459,0.199948453,0.189229949,0.059463348,0.180835694,0.061190114,0.195397188,0.181990122,0.108932988,0.075819392,0.087524816,0.114719586,0.248249868,0.083290974,0.038168944,0.063656399,0.232396654,0.295596015
deep_MAG_0098,3617344,6.30137816,6.288200238,1.002095659,mixed,0.082232686,0.094982212,0.031165107,0.060041254,0.158584606,0.035201312,0.360918817,0.87242209,0.041877981,0.172485299,0.093393656,0.012924607,0.204849848,0.567623835,0.096326657,0.03711533,0.107981873,0.45242685,0.285110207,0.411864254,0.271164068,0.262833622,0.19765233,0.814225273,0.046130363,0.421704773,0.111637218,0.922753331,0.256794945,0.384005954,0.207668892,0.125043052,0.479189103,0.091041859,0.321874643,0.050190019,0.012491089,0.011536713,0.184653929,0.041460423,0.180831287,0.209888036,0.007341877,0.113828301,0.17318379,0.155736123,0.208496959,0.090040886,0.456858268,0.131225562,0.192883161,0.25843668,0.32090438,0.211553917,0.035684479,0.22521472,0.101251927,0.122637963
deep_MAG_0101,2072846,3.898220411,11.74544419,0.331892123,planktonic,0.129082053,0.151510225,0.048060226,0.23987749,0.358685245,0.045392598,0.122767761,0.105456322,0.594918113,0.151984528,0.316508783,0.165970965,0.150195166,0.084645106,0.113033254,0.077751958,0.300385024,0.505231506,0.435368543,0.31671929,0.53307964,0.559705013,0.211544601,0.08565048,0.062783169,0.20425714,0.418892142,0.353613122,0.337832937,0.075324648,0.69497502,0.103593544,0.408816752,0.061296026,0.489227083,0.44312579,0.07159875,0.386692126,0.158393149,0.522410936,0.574557032,0.114802608,0.119208237,0.231027135,0.562059022,0.425477276,0.23675827,0.551680264,0.051568674,0.074435502,0.379437404,0.12935446,0.084303314,0.342997752,0.11849722,0.361818684,0.451405165,0.237920354
deep_MAG_0102,2578442,0.561839391,9.096902113,0.061761618,planktonic,0.004322487,0.00364471,0.005713207,0.200169243,0.396730982,0.001572228,0.012960352,0.003847095,1.161935997,0.005010951,0.459366892,0.349385016,0.006904079,0.060681226,0.011860599,0.008036009,0.428748074,0.25496782,0.264048296,0.063800276,0.21215015,0.432619089,0.007829866,0.003326054,0.003223091,0.0042948,0.250260271,0.094220649,0.307556639,0.003008066,0.42397973,0.004591196,0.180653523,0.007914125,0.213936359,0.11347879,0.007386873,0.719909104,0.001669998,0.582129948,0.194081594,0.004642272,0.004908218,0.05910447,0.333224644,0.363685109,0.006556661,0.319572217,0.002475961,0.006727318,0.326873451,0.00801453,0.002572155,0.345683384,0.013709137,0.201840081,0.184118411,0.003108029
deep_MAG_0103,2936268,0.56065794,3.840813762,0.145973737,planktonic,0,1.98E-05,0.010109785,0.026483154,0.105963159,0.00134969,0.004375544,2.08E-05,0.084722905,0.001975043,0.00424189,0.04331323,0.003429632,0.00272159,0.000377563,6.26E-05,1.937490763,3.36E-05,0.108376557,0.000157513,1.46E-05,0.000142785,0.045722938,0.005433534,0.000121311,0,0.000165887,0.00025628,0.000821806,0.003956501,0.002021212,0.03290765,0.104721154,0.305051722,0.031635282,0.080629931,0.003794654,8.24E-05,0,8.24E-05,0.00063987,0.013523547,1.63E-05,0.000104256,0.068559825,0,7.62E-05,7.04E-05,0.000776864,0.087978345,0.245662476,0.001085881,4.52E-05,1.016693661,0.011918575,4.51E-05,0.001488341,0
deep_MAG_0105,395139,0.161367084,2.133473823,0.07563584,planktonic,0.007977847,0.006035556,0.004922666,0.045311968,0.022831811,0.001544189,0.000362688,0.002933001,0.000755449,0.005069977,0.303283283,0.00028471,0.004293341,0.435960388,0.004145002,0.002789472,0.003320233,0.046697425,0.011134428,0.030355615,0.041636704,0.011299585,0.003408292,0.004487441,0.000300485,0.005986545,0.095093119,0.009742287,0.148213116,0.001420322,0.010501127,0.00265877,0.007345396,0.00168717,0.002422294,0.229082292,0,0.031204209,0.004188918,0.0319467,0,0.003608943,0.003492442,0.047737012,0.056424213,0.386629304,0.002266348,0.068182426,0.009490331,0.001013989,0.027302456,0.001539015,0.003919311,0.012663385,0.00011298,0.017406384,0.061424855,0.008993689
deep_MAG_0108,4054307,9.293265519,10.0057486,0.928792626,mixed,0.412877892,0.296137172,0.049061891,1.591208627,0.089402419,0.074857659,0.03788273,0.102585074,0.131554956,0.032609775,0.014640505,0.0209135,0.431460891,0.238493385,0.103986311,0.198497014,1.037619497,0.165526536,0.409999703,0.933385934,0.897985772,0.072787635,0.199000923,0.377497731,0.12062087,0.127327343,0.272107044,0.052297856,0.017657443,0.31812117,0.07859932,0.124684236,0.34743346,0.568025011,0.01407794,2.867167317,0.04843787,0.119350973,0.500757959,0.182831453,0.038242353,0.486241847,0.158241359,0.214628768,0.678975096,0.138251246,0.092757999,0.387475513,0.487220851,0.123772242,0.266781671,0.107630447,0.444839508,0.129057814,0.07979323,1.407914001,0.188503489,0.18921589
deep_MAG_0111,3162490,2.595008123,0.102831942,25.23542842,particle,0.050026409,0.035019016,0.006063122,0.025882663,0.002333398,0.005683678,0.370282684,0.011983713,0.018889801,0.013651894,0.001360624,0.002881511,0.043365212,0.00105131,0.073217066,0.39208724,0.007851233,0.002840034,0.001607625,0.001052474,0.002017127,0.002370862,0.056740668,0.00954277,0.079037033,0.050374193,0.001522917,0.001439159,0.001734599,0.028101296,0.007008962,0.017850536,0.001730606,0.392605721,0.007230461,0.002255377,0.103774816,0.005308598,0.028251408,0.010135822,0.007633613,0.016079602,0.118033876,0.000653467,0.000831445,0.001176574,0.047716746,0.001923196,0.022082006,0.018394366,0.001887237,0.133802103,0.013013624,0.00200491,0.418317058,0.001560293,0.004099001,0.012467311
deep_MAG_0112,1466350,0.154682459,2.414539606,0.064062921,planktonic,0.000289514,0.000674036,0.00012755,0.000286749,0.074229218,0.000830842,0.00469101,0.047718174,0.074940197,0.003764753,0.006802101,0.050337232,0.000828962,0.011267779,0.000323934,0.000651559,0.007121668,0.150470736,0.050284709,0.037387049,0.053019304,0.045794614,0.002247952,0.008887992,0.000916605,0.003577799,0.014558838,0.81238759,0.197140786,0.002574072,0.447794329,0.000398034,0.092195779,0.00059672,0.069098644,0.000172567,0.001875076,0.00178059,0.002191325,0.009598113,0.031331277,0.001194518,0.000649491,0.050085663,0.061844156,0.009323084,0.000687055,0.005385916,0.001589486,0.000854503,0.006335146,0.011141397,0.002019141,0.028258748,0.001339778,0.051577045,0.015593775,0.00017739
deep_MAG_0118,4909857,4.736778429,0.413857077,11.44544505,particle,0.015991464,0.00424877,0.358061431,0.054304991,0.03080405,0.120135571,0.039342669,0.183209432,0.021729666,0.156838887,0.006009225,0.011883595,0.594234632,0.056022417,0.282306923,0.057168697,0.039355768,0.001142841,0.049509477,0.003100714,0.000357706,0.008338404,0.182202251,0.060695013,0.057954603,0.001745759,0.000570169,0.01523502,0.0125113,0.187931128,0.014827255,0.111858203,0.020991971,0.178840918,0.006282567,0.00692427,0.118072607,0.013626703,0.008508732,0.009227488,0.015870184,0.118546473,0.056265952,0.000389159,0.009338974,5.17E-05,0.090590078,0.001154275,1.028954941,0.179825672,0.022451244,0.108883263,0.030472864,0.014909403,0.348451497,0.000287297,0.021241566,0.000847711
deep_MAG_0122,3867028,2.668921204,0.30457176,8.762864965,particle,0.30520989,0.264471777,0.063937894,0.095118657,0.011420316,0.05070622,0.002592554,0.005485926,0.006365463,0.047176081,0.035332395,0.001541559,0.171050087,0.001197277,0.309308031,0.132789727,0.030157029,0.001346743,0.009480715,0.003486447,0.005832017,0.002671013,0.133858368,0.004179763,0.000480758,0.020353967,0.021939144,0.001200681,0.005189358,0.065014597,0.004659432,0.046749522,0.002945816,0.090216282,0.000660011,0.006782762,0.025924094,0.012272324,0.18185617,0.01286622,0.000507253,0.094503691,0.115350222,0.005726264,0.013579773,0.02942339,0.043156672,0.018342995,0.024866065,0.036294884,0.0171276,0.013005062,0.027172774,0.004886492,0.026830775,0.006794928,0.037631273,0.264465768
deep_MAG_0123,846915,0.226587885,2.408876859,0.094063706,planktonic,0.00309113,0.003157836,0.000927527,0.009000975,0.063437402,0.002521214,0.018160705,0.006407761,0.044116805,0.001574488,0.059975071,0.005001387,0.003252294,0.017138427,0.005983814,0.00079419,0.048573825,0.270257967,0.034539409,0.128466626,0.132365451,0.104551914,0.003064848,0.006562438,0.005749254,0.013082544,0.090689525,0.08373476,0.072105691,0.002528585,0.059623963,0.002958782,0.136282411,0.001525799,0.12118756,0.006467976,0.000398648,0.019185762,0.003851798,0.023687966,0.240268724,0.001422078,0.000450187,0.043799121,0.075801333,0.067896474,0.003834814,0.077361834,0.001137275,0.003719382,0.171511441,0.002436047,0.007099165,0.112141632,0.001265096,0.108327421,0.098706402,0.002301792
deep_MAG_0126,2635615,51.18308334,16.29189802,3.141628022,particle,3.018985598,4.677498524,0.880431343,1.151090284,0.143292052,0.871550997,0.843124747,1.331977114,0.322213731,0.557283644,0.290790961,0.053626099,1.202717929,0.470871143,1.190470538,1.192974443,0.442007248,0.532192776,0.385613461,1.204171394,2.105303154,0.327233488,0.807798609,0.621506948,0.34678683,1.763306867,1.048677714,0.277648195,0.220163613,1.784109792,0.313574707,1.262167925,0.304135025,1.188859463,0.379753335,1.451049829,0.350300005,0.276997479,6.864388812,0.438474359,0.165771778,1.038920297,1.416347963,0.593806921,0.555369303,1.022797872,1.560230314,0.65943207,2.14840095,1.282156916,0.561239202,1.214071241,3.376820074,0.552348301,1.069600025,4.019610001,1.193342807,2.149595143
deep_MAG_0127,6317431,4.390995855,0.120745994,36.36556149,particle,0.006764901,0.002796679,0.101803196,0.015381566,0.00126433,0.914652421,0.404416083,0.131755535,0.001015826,0.213647972,0.007718337,0.007065412,0.024807742,0.013418648,0.103502053,0.154233308,0.003506841,1.56E-05,0.012049056,0.000778303,7.46E-05,0.004171589,0.067890492,0.046846599,0.332797973,0.001984813,8.48E-05,0.003073764,0.006675526,0.426780301,0.003353533,0.05627737,0.00586479,0.167058985,0.007113526,0.001017303,0.045365931,0.004378924,0.030801513,0.001635963,0.013320354,0.037934165,0.064468892,0.000121142,0.000386114,6.03E-05,0.396909993,0.000140033,0.513620996,0.031927588,0.003081852,0.025027529,0.002793274,0.017166688,0.068513148,7.68E-05,0.002192776,0.000158018
deep_MAG_0128,1670635,0.132410393,2.86917726,0.046149255,planktonic,0.00016842,6.98E-05,0.001321044,0.000212468,0.000487969,0.001004185,0.00874758,0.007950582,0.006611125,0.003471289,0.013560375,0.000516121,0.000189725,0.013014864,6.30E-05,0.000457509,0.00091636,0.192883639,0.105705559,0.000615971,0.044283076,0.066623977,0.000249808,0.029041396,0.00047349,0.002432632,0.00352304,0.315009432,0.347044556,0.00067187,1.595269164,0.000908576,0.017532044,0.000149644,0.13115829,0.000234225,5.77E-05,0.000521532,0.000396532,0.000651916,0.001275515,4.37E-05,0.000570451,0.008154513,0.000112342,0.00015218,0.000938065,0.000211976,0.000755094,0.001495838,0.001488039,0.026714767,0.000503403,0.001589027,0.001309382,0.041965375,3.04E-05,7.70E-05
deep_MAG_0130,617501,0.169017964,2.396749943,0.070519649,planktonic,0.0020621,0.002636282,0.001999048,0.058509608,0.056146714,0.001070471,7.74E-05,0.000888712,0.002296208,0.001444845,0.151613678,0.000425101,0.000600849,0.291647991,0.004992864,0.000386807,0.002762003,0.067416256,0.0149062,0.027455421,0.079317859,0.02601751,0.001354205,0.000155217,0.000320468,0.003470208,0.070350022,0.014398123,0.073612273,0.001404608,0.035632774,0.00132327,0.015697886,6.75E-05,0.002211581,0.088930678,0,0.007912747,0.002299387,0.016157738,0.000269755,0.001891306,0.000231347,0.051661488,0.170133184,0.758657478,0.001087677,0.05933141,0.004104381,0.000728744,0.080657558,0.000910424,0.00071704,0.043506925,0,0.057709837,0.187623384,0.016573421
deep_MAG_0131,1276830,1.443321808,8.619078468,0.167456627,planktonic,0.01109728,0.005459257,0.001638253,0.001009032,0.076390215,0.001234254,0.04154771,0.428140156,0.050068026,0.013665349,0.010558694,0.036033575,0.003066063,0.420345927,0.001964455,0.003208334,0.094013579,1.117684236,0.151137054,1.014350481,0.049797881,0.748676495,0.013308647,0.279041953,0.006818089,0.192475986,0.029525173,3.243724196,0.08188622,0.017898547,0.785808641,0.003151957,0.208353407,0.004795949,0.130945495,0.002502802,0.009289233,0.003443761,0.011340932,0.013491389,0.138796908,0.003487576,0.002759314,0.033918903,0.044884613,0.006104454,0.069411057,0.080359263,0.109480913,0.002229219,0.02846135,0.047255948,0.106931489,0.014750137,0.003491953,0.046937936,0.00306559,0.00118497
