contig,ocean,gene_callers_id,is_integron,COG_accession,COG_category,pnps_ERR599362,pnps_ERR599371,pnps_ERR599376,pnps_ERR599339,pnps_ERR599088,pnps_ERR599023,pnps_ERR594389,pnps_ERR599068,pnps_ERR599034,pnps_ERR598972,pnps_ERR599018,pnps_ERR599012,pnps_ERR598982,pnps_ERR599150,pnps_ERR599057,pnps_ERR594414,pnps_ERR594362,pnps_ERR599173,pnps_ERR594392,pnps_ERR598970,pnps_ERR599146,pnps_ERR599351,pnps_ERR599058,pnps_ERR599025,pnps_ERR594320,pnps_ERR599110,pnps_ERR594324,pnps_ERR594359,pnps_ERR594361,pnps_ERR594385,pnps_ERR599021,pnps_ERR599107,pnps_ERR594291,pnps_ERR598990,pnps_ERR598973,pnps_ERR598979,pnps_ERR599026,pnps_ERR598960,pnps_ERR594382,pnps_ERR599164
c_36925,EAC,2417959,non-integron,,,0.14637727071135967,,,0.195937050438119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417960,non-integron,,,0.04805262521398044,,,0.03935128118570648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417962,non-integron,,,0.07393826269814624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417963,non-integron,,,0.08787545853818607,,0.08762630618525824,0.041304269370962536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417964,non-integron,,,0.20316897772655645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417966,non-integron,,,0.08886539758405973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417967,non-integron,,,0.04213967983457989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417968,non-integron,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417969,non-integron,,,0.012803668939711738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417971,non-integron,L,"Replication, recombination and repair",0.13860512371636166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_40526,EAC,2464616,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.1394223642010098,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477124,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,0.001333678029401431,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477125,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,0.002826998598504121,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477126,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,0.5461269112777529,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477128,non-integron,G,Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,,,0.0557674926875061,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477129,non-integron,K!!!T,Transcription!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477204,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,0.07777930193736614,,,0.04412243443494787,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477205,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,0.02979224037464968,,,0.0017531443434151148,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477206,non-integron,,,,,,,,,,,,,,,,,,,,,0.09960111275115943,,,0.0878336776597742,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477207,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,0.02261579591231633,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477223,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,0.0014010666094831866,,,0.0,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477224,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,0.006377928572205254,,,0.0,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477225,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,0.3486695763413326,,,0.04044742873443796,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477226,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,0.0,,,0.003680057999597443,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477227,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,0.8541673424701992,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477231,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477243,non-integron,,,,,,,,,,,,,,,,,,,,,0.003801372811580568,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477244,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,0.0023330092166888587,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477354,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,,,,,,,,,,,,,,,,0.3331729616280144,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477382,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,0.11345996545827425,,,0.024169291749711427,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477383,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,0.0,,,0.01956804801869475,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477384,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,0.06968321222164535,,,0.16123109944980227,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477427,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,0.14040985262074296,,,,,,,,,,,,,,,,,,,,,
c_41535,EAC,2477429,non-integron,,,,,,,,,,,,,,,,,,,,,0.1326645299492862,,,,,,,,,,,,,,,,,,,,,
c_42122,EAC,2485148,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012343309961689265,,,,,,,,,,,
c_42122,EAC,2485149,non-integron,,,,,,,,,0.4582676387344562,,,,,,,,,,,,,,,,,,,,,0.24282009045770725,0.12734235140087513,,,,,,,,,,,
c_42122,EAC,2485150,non-integron,L,"Replication, recombination and repair",,,0.051864447048151636,,,,0.04573058318068062,,,,,,,,,,,,,,,0.04449687114401552,,,,,,0.02778454272944768,0.05296050047357821,0.06271644811082144,,,,,,,,,,
c_42122,EAC,2485151,non-integron,K,Transcription,,,,,,,0.048099566954917024,,,,,,,,,,,,,,,,,,,,,,0.042597890631031456,,,,,,,,,,,
c_42122,EAC,2485159,non-integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059191631353895165,0.051053447657505004,,,,,,,,,,,
c_42122,EAC,2485160,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
c_42122,EAC,2485162,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011457583715735834,,,,,,,,,,,,
c_44012,EAC,2506827,non-integron,H,Coenzyme transport and metabolism,,,0.010792181551962909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_44012,EAC,2506831,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.045114385256568766,,,,,,,,,,,,,,,,,,
c_44012,EAC,2506832,non-integron,I!!!C,Lipid transport and metabolism!!!Energy production and conversion,,,0.0935035631085482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520064,non-integron,X,"Mobilome: prophages, transposons",,,,,,,,,,,,,,,,,,,,,,6.184324403885811,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520094,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,0.06752613492733141,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520107,non-integron,,,,,,,,,,,,,,,,,,,,,0.013781278952283859,,,0.07209670978772502,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520109,non-integron,G!!!P!!!T,Carbohydrate transport and metabolism!!!Inorganic ion transport and metabolism!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.0295146971963612,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520114,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.0007350188173767351,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520115,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,0.04032063322121562,,,0.011039441920514837,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520117,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,0.08867854242143533,,,0.122820316974942,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520118,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,0.05014432508120849,,,0.07772926780687282,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520119,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,0.041459798174444666,,,0.023152431711861227,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520120,non-integron,,,,,,,,,,,,,,,,,,,,,0.16036539805265074,,,0.053387590428490325,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520127,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520175,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.00227176030069636,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520176,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,0.0682267799073527,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520177,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,0.07055790465520584,,,0.04872111229809696,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520236,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520266,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,0.098379836116591,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520267,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,0.018683011769272548,,,0.05065711175033559,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520268,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,,,,,,,,,,,,,,,,0.09332573731019107,,,0.4155546065976317,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520269,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.0008920169813862633,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520270,non-integron,D!!!Z,"Cell cycle control, cell division, chromosome partitioning!!!Cytoskeleton",,,,,,,,,,,,,,,,,,,0.0,,,0.0013114815232792515,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520271,non-integron,D!!!Z,"Cell cycle control, cell division, chromosome partitioning!!!Cytoskeleton",,,,,,,,,,,,,,,,,,,0.0011001066139069019,,,0.0018357526128553801,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520276,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,0.1511324095269781,,,0.05591663931903105,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520277,non-integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.16161026837806405,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520278,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.15741960923733925,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520280,non-integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,0.0012091368798099655,,,0.0571993713862402,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520281,non-integron,M!!!O!!!U!!!W,"Cell wall/membrane/envelope biogenesis!!!Posttranslational modification, protein turnover, chaperones!!!Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures",,,,,,,,,,,,,,,,,,,0.14998724226102547,,,0.05476017536118745,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520282,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.03330492707895802,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520283,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0842518315368029,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520287,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.022381540791119172,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520315,non-integron,K,Transcription,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520316,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520363,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,0.05963978034371959,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520392,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,,,,,,,,,0.5841734097625254,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520444,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.022572006833924185,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520540,non-integron,N,Cell motility,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520545,non-integron,Z,Cytoskeleton,,,,,,,,,,,,,,,,,,,,,,0.15662085407563975,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520571,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,0.01399752696659116,,,0.002393188617620189,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520572,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,0.004010847105158092,,,0.10975543133814293,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520573,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,0.0209116531626546,,,0.1888036688209016,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520574,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,0.05821024696906948,,,0.0954253783914206,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520575,non-integron,,,,,,,,,,,,,,,,,,,,,0.11306944865920406,,,0.0,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520576,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.007964649861085433,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520618,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,0.04289255669815617,,,0.01503665044195655,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520636,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520637,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,0.0073996130572836685,,,0.045394905375279584,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520638,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,0.2956231498150802,,,0.16922430103006242,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520639,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,0.0,,,0.07365757719398935,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520772,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,,,,,,,,,0.10089058423323276,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520864,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,0.4550023516391719,,,0.05503231967193862,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520877,non-integron,K,Transcription,,,,,,,,,,,,,,,,,,,0.009098061747297295,,,,,,,,,,,,,,,,,,,,,
c_45240,EAC,2520878,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,0.04795179140966902,,,,,,,,,,,,,,,,,,,,,
c_50825,EAC,2578715,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,0.0236148667669993,0.018567055868137342,,,,0.02266085682558522,0.016775393716095915,0.011803122442329051,,0.018345294549654983,0.019956111888726317,,,,,0.02599882453668273,0.02209474017605195,,0.011913808652900051,0.01502380047590172,,0.02484057393216611,,,,,,,,0.02969182255101512,,0.01932171746254108,0.00893501178254837,,,
c_50825,EAC,2578716,non-integron,,,,,,,0.029184715466085486,0.026178897425595333,,,,0.02803667383383297,0.04225401612800726,0.02224471688318987,,0.026590618141047767,,,,,,0.01645930425545171,0.020474881625680928,,0.026708555113360767,0.019946235469209504,,0.03318090558566743,,,,,,,,0.039547097658359086,,0.03652290389577459,0.017188527569671274,,,
c_50825,EAC,2578717,integron,T!!!K,Signal transduction mechanisms!!!Transcription,,,,,,0.03422560727384095,,,,0.01672102254148901,0.033158312974468584,0.022035969927053808,,0.02934161150864158,,,,,,,0.030869321089130562,,0.03613043698765303,0.017855002042654344,,0.036671288648924084,,,,,,,,0.01528910161800839,,0.019336610148089368,0.01784924669336056,,,
c_50825,EAC,2578718,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,0.22827281003193814,,,,,,,,,,,,,,,,,
c_50825,EAC,2578719,non-integron,,,,,,,,0.10728276644733398,,,,,,,,,,,,,,,,,0.28928813912057344,,,,,,,,,,,,,,,,,
c_50825,EAC,2578720,non-integron,,,,,,,,0.07683037687754661,,,,,,,,0.09554317548746503,,,,,,,,,0.20472489236933689,,,0.13449824445122552,,,,,,,,,,,,,,
c_53128,EAC,2600094,non-integron,,,,,0.11279268788548535,0.13148841592966784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_53128,EAC,2600095,non-integron,,,,,0.4808107661920011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_53128,EAC,2600096,non-integron,C,Energy production and conversion,,,0.011296335175265562,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
c_53128,EAC,2600097,non-integron,,,,,0.5352722067916589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_57450,EAC,2635998,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12648399605144514,,,
c_57450,EAC,2636006,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7340540540540528,,,
c_58881,EAC,2647359,non-integron,,,,,,,,0.010657355067420759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_58881,EAC,2647361,non-integron,,,,,,,,0.25899779968878983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_58881,EAC,2647363,non-integron,,,,,,,,0.0905960860028958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_60762,EAC,2662494,non-integron,,,,,,,,,,,,,,0.08136665859451657,,,0.09038286342123754,,,,,,,,0.06274189749961126,,,,,,,,,,,,,,0.100649817798686,,,
c_60762,EAC,2662495,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,0.13070400995554227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_60762,EAC,2662496,integron,,,,,,,,,,,,,,0.03717081460536918,,0.019576586154023558,0.059983592630433,,,,,,,,0.0,,0.05449508996792786,,,,,,,,0.03233256629071532,,,,0.04622248948408978,,,
c_61260,EAC,2667197,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5475092766528228,,,
c_61260,EAC,2667198,non-integron,X,"Mobilome: prophages, transposons",,,0.13329379692853766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_66702,EAC,2717018,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
c_66702,EAC,2717019,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02837564508332318,,,,,,,,,,,,,,
c_66702,EAC,2717020,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,,,,,0.1614079663406157,,,,,,,,,,,,,,
c_66702,EAC,2717023,non-integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,,,,,0.06101463711627385,,,,,,,,,,,,,,
c_66702,EAC,2717025,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,,,,,0.11532416595366785,,,,,,,,,,,,,,
c_66702,EAC,2717026,non-integron,U!!!U,"Intracellular trafficking, secretion, and vesicular transport!!!Intracellular trafficking, secretion, and vesicular transport",,,,,,,,,,,,,,,,,,,,,,,,,,0.238795590236954,,,,,,,,,,,,,,
c_67252,EAC,2721608,non-integron,E,Amino acid transport and metabolism,,,,,,0.07284454571543973,,,,,,0.057880948892659885,,0.03977481765828428,0.08968801575106784,,,,,,0.028568190444744464,,0.07811963907389498,,,,,,,,,,,,,,0.06829088376286845,,,
c_67252,EAC,2721609,non-integron,E,Amino acid transport and metabolism,,,,,,0.11072422504588024,,,,,,0.12120194104440987,,0.13266619681609726,0.133491800016413,,,,,,0.07392077411762499,,0.09618279516618773,,,0.13261106462519368,,,,,,,,,,,0.10622541649035601,,,
c_67252,EAC,2721610,integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,0.0919533050709897,,,,,,0.0646136231140352,,0.054248801890632886,0.08368725662879441,,,,,,0.060076048618299974,,0.08444803147044118,,,0.06411482441144402,,,,,,,,,,,0.07481299220017767,,,
c_67252,EAC,2721611,integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,0.0258118103352567,,,,,,0.07376509023585992,,0.07968789877458451,0.07955054005278643,,,,,,0.28705911181793475,,0.09087691945781333,,,0.08090921225538154,,,,,,,,,,,0.05049590869290328,,,
c_67252,EAC,2721612,integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,0.02073046828401398,,,,,,0.010666047955943964,,0.013515462702914163,0.009228231938012841,,,,,,0.006468121615501543,,0.011342920329594431,,,0.03187689206067753,,,,,,,,,,,0.0203419160679219,,,
c_69243,EAC,2737833,non-integron,,,0.10367946039312384,,0.10407083460642234,0.0918503087039037,,,,,,,,,,,,0.010250732110203956,,,,,,,,,0.16657719447943686,,,0.09419569263788602,0.030710060368559826,,,,0.07476335347398483,,,,,,0.17635985934743995,
c_69243,EAC,2737834,integron,,,0.20452696124240066,,0.22181577340888547,0.22043350205025872,,,,,,,,,,,,,,,,,,,,,1.2064386966126652,,,,,,,,0.38743816902939626,,,,,,,
c_69243,EAC,2737835,integron,,,0.03588619315587474,,0.008731412765791941,0.02191339418804051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008129748131757323,,,,,,,
c_69243,EAC,2737836,integron,X,"Mobilome: prophages, transposons",0.005807349725787887,,0.007193626381076512,0.01233076208193377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737837,non-integron,,,0.44209705624827295,,0.5987260280194815,0.4359185106659528,,,,,,,,,,,,,,,,,,,,,0.17147968310759054,,,,,,,,0.5483456436792894,,,,,,,
c_69243,EAC,2737838,non-integron,M!!!J,"Cell wall/membrane/envelope biogenesis!!!Translation, ribosomal structure and biogenesis",0.01873808783216947,,,0.11603646662483676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737840,non-integron,,,0.05342574679664836,,0.03725834155226256,0.06647614512068177,,,,,,,,,,,,0.041281078523564635,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737841,non-integron,,,,,,0.02437778176167063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737843,non-integron,,,0.04358611453381694,,0.0651976104714126,0.02711631485559593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03912032118701076,,,,,,0.025930566521583282,
c_69243,EAC,2737844,non-integron,,,0.057855601894545486,,0.0021546320932359394,0.0560724954454361,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
c_69243,EAC,2737845,non-integron,,,0.03270316400153784,,0.0486196008495411,0.06826939527037977,,,,,,,,,,,,,,,,,,,,,0.059261013462353775,,,0.09288798681985644,,,,,0.012685448569671468,,,,,,,
c_69243,EAC,2737846,non-integron,,,0.03872648896772491,,0.06409760003269481,0.04579466155147685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737847,non-integron,,,0.030702390697304537,,0.0038698829902635455,0.06424440716855168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737848,non-integron,,,0.07893134591820443,,,0.06940581962689238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737849,non-integron,,,0.01359273352888187,,0.0076404585505993935,0.009791292233035744,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,
c_69243,EAC,2737850,non-integron,,,0.05852541557499324,,0.06413451955198647,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737851,non-integron,,,1.2799753200368107,,0.15672084551156848,0.2036065947137932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737854,non-integron,,,0.14310644496700206,,0.15544271503526394,0.09403826121320423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737855,non-integron,,,0.028361785092834307,,0.033313960153029835,0.02154992671600089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009063953932490376,,,,,,,
c_69243,EAC,2737856,non-integron,,,0.05843613640107416,,0.060891569424900566,0.04612165647348279,,,,,,,,,,,,,,,,,,,,,0.0709415708334803,,,,,,,,,,,,,,,
c_69243,EAC,2737857,non-integron,,,0.05177333273094622,,0.2082813305885802,0.2644838429249881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737858,non-integron,,,,,0.3269354408459568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737860,non-integron,,,0.01567426544536664,,0.09364823595617447,0.0658270321945999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737861,non-integron,,,0.011044372426693634,,0.0070279151086243795,0.0271113062200212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737863,non-integron,,,0.002933311035843707,,0.044942005446197225,0.002122717221581748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
c_69243,EAC,2737864,non-integron,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_69243,EAC,2737865,non-integron,,,0.05850717741427521,,0.11291205197724648,0.10111346400002523,,,0.007553336994058674,,,,,,,,,,,,,,,,,,0.5753291847041818,,,0.008331006291377584,0.07235885437156556,,,,0.3100684151166951,,,,,,,
