bin,signal_CAZ_count,percent_sect_CAZ,signal_CAZ_aa,MAG_ORFs_aa,ORF_count,signal_pep_count,percent_sect_pep,signal_pep_aa
SP-299,2,11.76470588235294,732,531872,1701,17,18.681318681318682,7993
SP-3065,40,49.382716049382715,30395,1467999,3590,45,29.80132450331126,23971
SP-3018,32,34.40860215053764,17434,1095619,3331,139,61.77777777777778,82717
SP-293,17,44.73684210526316,11925,629791,1913,32,28.31858407079646,19053
SP-17,14,27.450980392156865,7664,1419322,4481,44,20.37037037037037,18150
SP-60,14,41.17647058823529,6845,890018,2783,52,33.76623376623377,28536
SP-486,1,7.6923076923076925,588,362629,1174,7,15.909090909090908,2851
SP-2975,0,0,0,473522,1511,26,27.083333333333332,16570
SP-4023,24,35.294117647058826,16418,956114,3015,33,28.695652173913043,16211
SP-128,14,33.33333333333333,9099,965580,2717,55,41.04477611940299,31951
SP-351,3,15.0,1532,584421,1843,10,8.928571428571429,4539
SP-6,4,25.0,1855,679335,2074,41,26.282051282051285,20427
SP-256,6,31.57894736842105,3157,459175,1211,44,50.57471264367817,32344
SP-3044,0,0,0,378144,1239,6,10.714285714285714,1961
SP-167,128,60.952380952380956,78416,1325921,3671,142,58.43621399176955,100296
SP-110,18,46.15384615384615,11591,870654,2490,57,43.84615384615385,32214
SP-189,9,39.130434782608695,4864,541361,1496,42,51.21951219512195,30052
SP-183,14,42.42424242424242,9035,1095771,3391,121,55.00000000000001,62096
SP-3982,6,20.689655172413794,2403,1000840,3137,48,23.076923076923077,25429
SP-73,6,17.647058823529413,2646,1037996,3296,127,48.84615384615385,73469
SP-4365,15,51.724137931034484,10995,955477,2628,63,42.281879194630875,39751
SP-219,1,5.263157894736842,728,776374,2430,8,4.878048780487805,3273
SP-3106,4,26.666666666666668,2795,611005,1816,73,51.77304964539007,38552
SP-3098,16,40.0,9278,558878,1564,57,46.72131147540984,36629
SP-213,7,30.434782608695656,4426,766271,2130,124,62.62626262626263,73427
SP-3966,5,16.129032258064516,2570,678112,2217,21,19.26605504587156,8356
SP-97,136,66.34146341463415,82477,2186414,6313,221,65.19174041297934,169874
SP-74,25,36.231884057971016,15040,1176018,3386,98,52.12765957446809,63507
SP-269,15,33.33333333333333,9168,953880,2901,39,27.857142857142858,18754
SP-319,0,0,0,402340,1282,10,9.900990099009901,4129
SP-263,4,13.793103448275861,1881,601990,1881,17,20.73170731707317,7500
SP-160,2,11.76470588235294,1222,759220,2383,7,4.430379746835443,2970
SP-184,13,27.659574468085108,9451,1126727,3207,73,51.40845070422535,42474
SP-4016,4,15.384615384615385,2109,478091,1305,29,36.25,17749
SP-31,8,20.0,4700,971686,2769,69,47.91666666666667,56519
SP-1,10,26.31578947368421,4750,853599,2699,27,21.428571428571427,11113
SP-251,5,31.25,3062,752415,2402,47,45.63106796116505,20550
SP-4220,0,0,0,402356,1290,8,10.0,4093
SP-4154,1,25.0,221,387938,1193,11,23.404255319148938,4209
SP-2972,0,0,0,368828,1191,7,12.5,2600
SP-125,6,16.666666666666664,3341,1174487,3707,41,21.1340206185567,18430
SP-2978,11,44.0,6044,974475,2810,130,56.27705627705628,70641
SP-158,9,18.367346938775512,4010,897279,2858,27,20.30075187969925,11127
SP-3118,3,30.0,1164,617201,1798,24,25.0,13617
SP-3062,3,33.33333333333333,3108,567842,1569,25,34.72222222222222,19156
SP-3112,9,50.0,3463,540822,1669,20,23.809523809523807,7718
SP-3068,0,0,0,498583,1370,18,24.65753424657534,19417
SP-89,23,50.0,17311,772286,2147,51,37.77777777777778,38309
SP-10,73,35.43689320388349,56117,1754425,4663,42,28.37837837837838,36944
SP-179,7,15.217391304347828,2773,905908,3050,34,23.943661971830984,12532
SP-197,7,16.27906976744186,3398,1134566,3892,30,11.029411764705882,13652
SP-104,25,27.472527472527474,17171,1211605,3399,105,55.55555555555556,70907
SP-173,12,26.08695652173913,6809,784975,2189,73,46.496815286624205,54213
SP-242,37,62.71186440677966,28554,1277136,3106,91,53.216374269005854,50552
SP-3050,4,23.52941176470588,2206,647361,2029,22,16.05839416058394,10010
SP-28,11,19.298245614035086,6153,1220742,3803,44,24.043715846994534,19453
SP-22,2,50.0,900,297398,943,12,42.857142857142854,6845
SP-248,0,0,0,316209,1024,4,8.695652173913043,1583
SP-332,3,7.5,1706,1315915,3931,60,29.411764705882355,26955
SP-2985,21,31.818181818181817,18235,1111712,2821,73,43.19526627218935,43819
SP-141,65,61.32075471698113,48269,1822568,4709,85,38.288288288288285,53221
SP-136,7,17.5,3939,729048,2017,56,43.75,36060
SP-341,11,40.74074074074074,5879,605395,1705,63,50.4,38355
SP-3029,5,22.727272727272727,1999,513275,1629,28,31.46067415730337,11962
SP-26,9,21.951219512195124,5408,831196,2568,21,17.5,8997
SP-51,15,51.724137931034484,9898,487105,1342,47,52.22222222222223,29704
SP-3023,5,20.0,3392,749644,2303,97,54.80225988700565,51417
SP-3054,2,16.666666666666664,2221,648325,1761,21,27.27272727272727,15525
SP-246,9,27.27272727272727,3457,905180,2874,96,48.97959183673469,51766
SP-145,36,61.016949152542374,27469,1036200,2728,86,54.43037974683544,48044
SP-138,8,13.559322033898304,4877,1564778,4918,48,19.672131147540984,35728
SP-4044,0,0,0,413345,1336,5,9.25925925925926,2295
SP-63,12,30.76923076923077,7299,1061993,3101,121,55.25114155251142,73975
SP-3992,0,0,0,221777,788,1,3.0303030303030303,366
SP-14,48,57.831325301204814,34856,1486025,3816,65,35.714285714285715,35982
SP-304,1,5.88235294117647,735,725567,2373,4,2.684563758389262,1536
SP-209,2,16.666666666666664,2393,589104,1542,19,28.35820895522388,17372
SP-3066,1,20.0,890,488662,1326,18,29.03225806451613,15178
SP-274,37,61.66666666666667,22859,1011896,2573,62,46.616541353383454,39046
SP-203,10,27.027027027027028,7332,1098137,3231,115,52.752293577981646,54741
SP-69,0,0,0,427656,1371,6,9.523809523809524,2540
SP-199,3,23.076923076923077,1321,464040,1462,7,9.58904109589041,3101
SP-177,9,24.324324324324326,4182,1076567,3350,41,30.82706766917293,24320
SP-222,0,0,0,750698,2530,13,8.38709677419355,4858
SP-3030,21,26.582278481012654,12212,1016318,3153,76,48.717948717948715,48783
SP-358,5,18.51851851851852,2348,601972,1923,23,26.436781609195403,10134
SP-5,99,71.22302158273382,75029,1845505,5126,111,50.2262443438914,76191
SP-35,2,12.5,1357,1082297,3427,26,18.30985915492958,16606
SP-156,3,12.5,1836,773449,2354,29,23.200000000000003,14075
SP-121,49,60.49382716049383,35326,1364231,3704,69,42.592592592592595,43852
SP-2976,12,30.0,7152,609029,1719,49,47.11538461538461,33252
SP-94,5,38.46153846153847,2514,531398,1711,13,13.402061855670103,5652
SP-267,0,0,0,536749,1641,4,3.7383177570093453,2256
SP-210,2,15.384615384615385,2908,525576,1348,15,22.388059701492537,12875
SP-289,7,35.0,3066,465793,1452,27,33.33333333333333,12101
SP-3105,2,18.181818181818183,1979,472955,1386,29,30.526315789473685,21535
SP-283,22,44.89795918367347,13379,681222,2135,40,38.83495145631068,24459
SP-317,1,20.0,347,412571,1244,11,22.0,4721
SP-360,5,11.904761904761903,2178,1136535,3631,24,10.480349344978166,9914
SP-4366,16,51.61290322580645,9647,871560,2390,50,37.59398496240601,29631
SP-4388,12,20.33898305084746,7034,960196,2669,57,35.84905660377358,48053
SP-70,84,49.411764705882355,51882,1498160,4273,166,59.92779783393502,108612
SP-119,27,38.028169014084504,14936,1368799,4059,166,60.8058608058608,105219
SP-180,12,28.57142857142857,4926,1154417,3444,90,45.91836734693878,52779
SP-113,80,71.42857142857143,58720,2022142,5044,107,40.074906367041194,61115
SP-164,31,59.61538461538461,21930,1067870,2702,68,48.226950354609926,34818
SP-187,18,52.94117647058824,11779,731856,2011,58,50.0,37988
SP-169,11,15.714285714285714,4198,1003251,3187,24,16.216216216216218,8599
SP-163,22,37.93103448275862,10654,1655622,4784,82,32.800000000000004,43079
SP-114,38,60.317460317460316,27495,1117742,2923,85,53.459119496855344,45089
SP-93,12,37.5,4745,853746,2641,79,45.14285714285714,47783
SP-3072,96,61.53846153846154,53632,1102942,3214,122,55.70776255707762,80170
SP-260,53,71.62162162162163,39201,1291881,3109,81,46.285714285714285,45374
SP-4288,1,12.5,533,498009,1659,12,16.216216216216218,4827
SP-284,0,0,0,516438,1755,11,9.01639344262295,6321
SP-4027,3,7.6923076923076925,1554,974321,3005,19,11.377245508982035,8026
SP-126,22,22.916666666666664,9988,1609033,5051,56,21.455938697318008,24284
SP-151,7,30.434782608695656,3305,739225,2157,26,25.742574257425744,8701
SP-3040,23,54.761904761904766,14811,668863,1891,56,41.7910447761194,35369
SP-3037,10,31.25,7128,1410975,3574,76,40.86021505376344,44429
SP-328,2,14.285714285714285,1074,481358,1341,31,32.29166666666667,22958
SP-252,20,44.44444444444444,11846,962414,2922,106,51.707317073170735,61609
SP-2,7,16.666666666666664,2841,960564,3100,41,28.671328671328673,18466
SP-38,4,30.76923076923077,1630,367487,1238,17,26.984126984126984,6557
SP-8,5,9.090909090909092,2511,1477230,4813,44,14.521452145214523,17551
SP-45,74,54.81481481481482,42589,1129384,3286,125,58.139534883720934,84031
SP-32,14,25.454545454545453,5373,1364784,4252,47,24.22680412371134,25859
SP-258,7,13.725490196078432,4329,1246269,3530,33,25.384615384615383,17659
SP-107,5,26.31578947368421,2513,574612,1794,37,30.57851239669421,23393
SP-194,42,57.534246575342465,31695,1253143,3296,90,50.0,43283
SP-13,3,17.647058823529413,1627,964091,2503,21,21.0,11391
SP-64,17,36.17021276595745,7502,1075148,3292,50,29.94011976047904,25599
SP-279,1,4.545454545454546,327,678818,2136,17,14.40677966101695,7961
SP-3111,20,41.66666666666667,12379,864057,2354,65,41.66666666666667,52261
SP-303,2,15.384615384615385,2420,559879,1425,20,27.397260273972602,17629
SP-204,10,23.809523809523807,8165,1138671,3433,104,53.608247422680414,51549
SP-3061,0,0,0,355393,1120,5,8.19672131147541,1895
SP-4275,11,42.30769230769231,7121,378720,1110,40,54.054054054054056,23097
SP-3971,10,40.0,6956,411878,1180,29,40.27777777777778,19531
SP-19,18,39.130434782608695,10080,777987,2161,73,49.65986394557823,47861
SP-135,4,15.384615384615385,2152,810046,2236,49,41.52542372881356,30591
SP-142,8,13.793103448275861,4766,1499397,4325,73,35.26570048309179,42203
SP-331,4,18.181818181818183,1591,419116,1369,11,16.417910447761194,4718
SP-346,1,5.263157894736842,582,367130,1164,6,10.16949152542373,3600
SP-3059,0,0,0,612191,1579,19,27.142857142857142,18434
SP-56,3,33.33333333333333,1305,444809,1342,44,46.31578947368421,23137
SP-21,3,14.285714285714285,1290,1240799,3851,45,34.61538461538461,21167
SP-241,35,53.84615384615385,25859,1117927,2884,73,49.65986394557823,51682
SP-236,16,23.88059701492537,7339,1010394,3343,40,24.691358024691358,15134
SP-3024,1,9.090909090909092,853,579741,1516,14,19.444444444444446,13677
SP-88,0,0,0,501570,1403,19,25.675675675675674,21242
SP-11,31,37.34939759036144,18493,1070582,3190,112,55.44554455445545,66279
SP-3069,8,32.0,3883,1225583,4049,52,20.0,27483
SP-301,0,0,0,434439,1356,5,9.803921568627452,2388
SP-295,3,12.5,1416,754634,2342,13,13.978494623655912,7124
SP-3119,2,11.11111111111111,1140,536516,1546,29,31.868131868131865,22073
SP-3014,0,0,0,530225,1467,14,18.181818181818183,14862
SP-3063,0,0,0,469147,1313,19,24.358974358974358,18923
SP-82,14,31.11111111111111,8285,743196,2058,76,51.70068027210885,56575
SP-105,28,43.07692307692308,21828,986291,2668,37,28.90625,19310
SP-196,0,0,0,585771,1812,4,3.669724770642202,2254
SP-249,4,22.22222222222222,1933,445548,1182,34,43.037974683544306,21248
SP-333,11,34.375,4465,926441,2741,38,25.0,17472
SP-344,1,20.0,518,453134,1442,4,5.797101449275362,2352
SP-23,32,66.66666666666666,23047,1167803,3231,68,51.127819548872175,40585
SP-29,21,37.5,11181,528501,1494,45,44.554455445544555,27253
SP-243,11,50.0,6825,513171,1492,54,54.0,35518
SP-234,8,24.242424242424242,5828,1453018,3567,76,39.37823834196891,70496
SP-137,20,45.45454545454545,12537,1129176,3037,81,50.31055900621118,49537
SP-140,7,12.5,3030,1150126,3592,96,44.03669724770643,57266
SP-4387,5,11.11111111111111,3219,1000954,2929,19,16.8141592920354,9637
SP-4369,3,13.636363636363635,1742,565992,1718,25,26.881720430107524,10253
SP-3070,3,14.285714285714285,1841,841900,2657,11,7.142857142857142,5758
SP-262,0,0,0,503732,1611,12,12.76595744680851,4567
SP-312,11,30.555555555555557,4366,929737,2839,70,43.75,41842
SP-3094,13,28.888888888888886,6332,1097396,3357,41,23.295454545454543,19087
SP-3984,0,0,0,586352,1879,11,9.90990990990991,4023
SP-75,11,18.64406779661017,6358,864945,2630,86,50.29239766081871,55790
SP-185,6,26.08695652173913,4503,404070,1191,46,45.54455445544555,25383
SP-4060,23,47.91666666666667,13689,518586,1611,27,32.142857142857146,14038
SP-161,9,14.754098360655737,3759,1041851,3418,37,22.15568862275449,16254
SP-4189,4,21.052631578947366,2585,362712,1136,46,51.68539325842697,26793
SP-3035,46,68.65671641791045,37486,1251849,3170,82,48.5207100591716,45580
SP-250,16,24.615384615384617,9343,931907,2529,60,39.473684210526315,40583
SP-47,5,25.0,2787,485497,1384,28,34.146341463414636,19242
SP-30,25,48.07692307692308,20886,813899,2141,48,45.714285714285715,22024
SP-320,0,0,0,409959,1306,7,12.5,3149
SP-3048,11,28.947368421052634,6262,1035462,3075,117,55.45023696682464,62516
SP-2979,3,15.789473684210526,1311,848224,2678,17,9.18918918918919,6232
SP-159,17,28.333333333333332,6882,1097022,3565,31,19.1358024691358,10927
SP-124,2,11.76470588235294,941,1194660,3625,40,18.2648401826484,20819
SP-154,6,24.0,2747,751945,2386,16,13.675213675213676,6741
SP-123,6,15.789473684210526,2828,1276988,4047,41,21.1340206185567,17538
SP-257,0,0,0,461343,1488,6,8.571428571428571,2339
SP-37,20,32.78688524590164,9920,1226429,3697,47,27.167630057803464,22514
SP-350,13,43.333333333333336,5276,830623,2533,85,48.29545454545455,50831
SP-4356,0,0,0,413386,1305,9,11.39240506329114,4155
SP-182,58,43.28358208955223,39049,1659168,4929,137,50.36764705882353,86622
SP-166,55,70.51282051282051,44622,1394144,3519,87,46.524064171122994,48275
SP-188,0,0,0,522724,1671,7,7.526881720430108,3312
SP-96,7,43.75,3941,777680,2245,39,32.5,23841
SP-78,0,0,0,576398,1970,11,20.37037037037037,5076
SP-4380,19,54.285714285714285,13491,602496,1690,32,39.50617283950617,18447
SP-218,3,12.0,1473,652873,2096,20,14.184397163120568,8919
SP-3107,0,0,0,415751,1134,18,26.47058823529412,16305
SP-281,1,8.333333333333332,735,613410,1928,5,3.5211267605633805,1971
SP-362,3,15.789473684210526,1655,714314,2197,57,40.714285714285715,28695
SP-3983,3,6.976744186046512,1728,1245510,4276,31,13.901345291479823,14663
SP-2989,4,26.666666666666668,2203,526878,1685,22,24.444444444444443,12599
SP-2983,8,47.05882352941176,4989,459367,1341,52,52.0,36106
SP-343,0,0,0,613077,1920,6,6.185567010309279,2958
SP-334,5,25.0,2209,654362,2029,12,8.695652173913043,5433
SP-24,1,12.5,874,494366,1554,9,10.714285714285714,4814
SP-59,9,34.61538461538461,4441,687792,2234,31,31.958762886597935,13951
SP-3021,19,33.33333333333333,10910,843766,2680,71,41.27906976744186,39410
SP-349,2,11.76470588235294,1273,626743,1953,11,9.734513274336283,8906
SP-244,11,26.82926829268293,6492,1059229,2988,110,51.162790697674424,70854
SP-102,3,10.0,1409,829218,2560,24,17.647058823529413,10133
SP-191,2,7.4074074074074066,1557,678460,2114,62,43.66197183098591,34510
SP-108,0,0,0,361888,1066,25,32.467532467532465,21102
SP-61,6,15.384615384615385,2430,1099223,3501,46,20.72072072072072,22188
SP-16,12,21.428571428571427,6091,1988744,5996,61,22.344322344322347,30798
SP-4300,3,30.0,1052,208872,699,4,13.333333333333334,1670
SP-292,27,57.446808510638306,17978,666446,1848,65,49.61832061068702,40675
SP-306,9,36.0,5598,1264900,3693,56,34.146341463414636,26295
SP-3013,2,33.33333333333333,1067,623749,1954,12,10.909090909090908,5805
SP-276,9,31.03448275862069,5923,706000,1990,55,42.63565891472868,40592
SP-201,9,36.0,5806,553310,1524,48,50.526315789473685,31879
SP-85,35,46.05263157894737,25152,1239480,3188,75,43.103448275862064,48009
SP-195,2,22.22222222222222,1694,373417,1124,16,29.09090909090909,6168
SP-171,3,10.344827586206897,1477,826767,2619,43,27.388535031847134,26360
SP-81,2,14.285714285714285,982,540419,1780,16,16.49484536082474,7777
SP-18,5,11.11111111111111,2229,831742,2640,14,11.76470588235294,5879
SP-272,2,14.285714285714285,2481,615649,1658,26,34.66666666666667,19551
SP-3060,2,28.57142857142857,1667,471426,1353,27,32.926829268292686,19052
SP-3017,4,19.047619047619047,1852,757713,2357,55,30.555555555555557,28880
SP-4379,3,21.428571428571427,2246,412700,1232,23,29.48717948717949,12301
SP-3110,9,31.03448275862069,5107,706365,2248,90,55.21472392638037,53776
SP-3084,4,14.814814814814813,2593,1725992,5257,55,19.855595667870034,27332
SP-302,8,25.0,2900,921138,2725,75,43.859649122807014,45297
SP-12,68,60.17699115044248,50575,1882614,4847,105,43.388429752066116,57403
SP-149,34,34.69387755102041,20420,1107787,3258,124,57.14285714285714,78153
SP-4145,4,30.76923076923077,3558,566087,1467,20,27.397260273972602,17222
SP-237,15,33.33333333333333,12706,875118,2341,29,28.71287128712871,23412
SP-240,5,27.77777777777778,2600,539585,1664,23,23.232323232323232,10247
SP-3025,2,14.285714285714285,1447,603986,1537,17,24.285714285714285,12829
SP-20,5,11.627906976744185,2618,1117578,3608,126,50.602409638554214,68835
SP-57,16,28.57142857142857,6902,912783,2907,37,22.981366459627328,13168
SP-347,7,20.588235294117645,3178,748237,2269,31,25.6198347107438,15024
SP-3058,1,14.285714285714285,576,452859,1529,11,15.942028985507244,4443
SP-330,18,36.0,10407,825436,2259,58,43.609022556390975,35423
SP-115,4,8.51063829787234,1899,944309,2967,21,13.20754716981132,9401
SP-162,7,12.962962962962962,4211,1058476,2853,83,50.920245398773,64600
SP-186,14,33.33333333333333,6936,1172968,3767,116,48.53556485355649,62954
SP-76,10,16.129032258064516,5033,933395,2793,84,51.85185185185185,54342
SP-98,5,23.809523809523807,2859,763286,2349,49,34.26573426573427,27270
SP-311,4,36.36363636363637,2837,630091,1788,101,62.34567901234568,56994
SP-285,3,13.636363636363635,1412,547871,1686,12,13.333333333333334,5735
SP-3103,5,21.73913043478261,2398,854212,2728,21,14.788732394366196,8572
SP-3097,6,28.57142857142857,3245,674171,1879,67,50.75757575757576,50998
SP-4360,1,25.0,514,511857,1635,8,9.63855421686747,3342
SP-3073,9,39.130434782608695,4676,432133,1241,36,45.0,22294
SP-3004,7,33.33333333333333,3621,511403,1611,39,41.05263157894737,22127
SP-3109,10,29.411764705882355,4938,566983,1665,45,44.554455445544555,29498
SP-216,15,44.11764705882353,11679,828027,2305,27,28.125,26693
SP-150,4,11.11111111111111,1723,628024,1905,13,21.311475409836063,5995
SP-127,47,66.19718309859155,36472,1123489,2785,81,53.64238410596026,47029
SP-2970,3,15.789473684210526,1963,702918,1954,107,57.21925133689839,61587
SP-354,6,25.0,2690,845265,2608,22,14.666666666666666,9670
SP-259,13,44.827586206896555,6699,734974,2245,67,44.966442953020135,38886
SP-3,2,4.545454545454546,865,1104247,3535,40,20.618556701030926,14714
SP-39,3,21.428571428571427,1687,405904,1104,35,47.94520547945205,23644
SP-3036,2,33.33333333333333,845,359591,1202,10,18.181818181818183,3851
SP-3041,0,0,0,404739,1311,5,8.620689655172415,1615
SP-224,1,7.6923076923076925,382,738180,2701,13,18.84057971014493,5568
SP-253,0,0,0,649407,2097,4,5.47945205479452,1603
SP-4355,0,0,0,410938,1240,8,9.090909090909092,3624
SP-43,11,25.0,4158,724548,2304,28,24.778761061946902,12655
SP-34,67,73.62637362637363,51029,1378679,3361,103,55.376344086021504,59436
SP-4,48,73.84615384615385,37279,1363535,3350,74,42.04545454545455,41665
SP-49,1,11.11111111111111,406,472704,1503,4,5.063291139240507,1322
SP-4225,7,30.434782608695656,3443,604012,1680,77,60.15625,52883
SP-3046,0,0,0,488326,1535,39,37.142857142857146,26295
SP-3031,8,18.6046511627907,4281,995385,3175,113,49.56140350877193,66226
SP-157,9,34.61538461538461,6195,632532,1765,43,43.0,28815
SP-2999,6,14.285714285714285,3050,1541730,4916,91,43.54066985645933,47701
SP-71,5,23.809523809523807,2581,442328,1274,37,45.67901234567901,28123
SP-3009,8,33.33333333333333,7049,500632,1358,39,47.5609756097561,25586
SP-282,15,44.11764705882353,8573,517184,1531,45,42.857142857142854,25828
SP-316,0,0,0,410763,1332,4,5.714285714285714,1182
SP-3003,9,28.125,6258,754272,2173,78,52.702702702702695,42495
SP-288,8,12.698412698412698,3238,1041119,3084,28,21.875,11848
SP-3074,3,21.428571428571427,2355,532693,1461,25,30.120481927710845,22002
SP-112,46,51.68539325842697,29431,1474986,4209,141,56.39999999999999,84140
SP-118,12,20.33898305084746,5753,1229804,3858,47,22.926829268292686,21605
SP-181,15,31.25,16700,1365758,4155,103,42.916666666666664,71524
SP-3055,2,22.22222222222222,1290,532203,1725,14,19.718309859154928,6213
SP-247,42,41.17647058823529,24904,988175,2903,98,54.14364640883977,68344
SP-230,0,0,0,443259,1378,6,10.714285714285714,2215
SP-27,2,14.285714285714285,1318,386386,1325,5,9.433962264150944,2534
SP-337,2,11.11111111111111,885,450973,1457,7,10.9375,2914
SP-3028,25,43.859649122807014,13858,580898,1676,56,45.90163934426229,39365
SP-340,3,12.5,1744,976221,2996,21,10.9375,10861
SP-4045,,0,0,353091,1170,11,19.642857142857142,4843
SP-133,19,25.675675675675674,8690,1275408,3999,50,28.40909090909091,21825
SP-144,9,18.75,4824,1178451,3773,138,51.8796992481203,83041
SP-4038,0,0,0,384845,1211,8,14.814814814814813,3405
SP-86,11,35.483870967741936,4790,833598,2710,90,51.13636363636363,54850
SP-275,5,13.88888888888889,2986,1203091,3713,33,15.492957746478872,13902
SP-291,22,27.160493827160494,10400,1373008,4309,54,26.865671641791046,23644
SP-305,13,41.935483870967744,7626,485131,1373,27,31.03448275862069,17823
SP-3083,58,42.028985507246375,38737,1825376,4873,42,20.792079207920793,23528
SP-208,0,0,0,443599,1235,17,24.285714285714285,16415
SP-15,3,23.076923076923077,1792,805183,2417,24,23.52941176470588,10740
SP-62,13,17.56756756756757,7750,910770,2708,93,51.38121546961326,58193
SP-176,59,50.0,44637,2003280,5059,91,37.4485596707819,51460
SP-101,2,18.181818181818183,1158,429324,1456,16,25.806451612903224,7759
