gene_callers_id,contig,start,stop,integron,ocean
364487,NP-109_MHASMcontig_877850,1317,1527,CALIN,NP
364488,NP-109_MHASMcontig_877850,1562,2180,CALIN,NP
365542,NP-109_MHASMcontig_881714,2,1814,CALIN,NP
365545,NP-109_MHASMcontig_881714,5405,6797,CALIN,NP
365546,NP-109_MHASMcontig_881714,7034,7619,CALIN,NP
366093,NP-109_MHASMcontig_883606,7559,8132,CALIN,NP
366094,NP-109_MHASMcontig_883606,8251,8641,CALIN,NP
366095,NP-109_MHASMcontig_883606,8728,8902,CALIN,NP
366096,NP-109_MHASMcontig_883606,9029,9437,CALIN,NP
366097,NP-109_MHASMcontig_883606,9427,9598,CALIN,NP
366098,NP-109_MHASMcontig_883606,9675,9915,CALIN,NP
366099,NP-109_MHASMcontig_883606,10041,10542,CALIN,NP
366102,NP-109_MHASMcontig_883606,11488,12058,CALIN,NP
366103,NP-109_MHASMcontig_883606,12156,12549,CALIN,NP
366104,NP-109_MHASMcontig_883606,12891,13131,CALIN,NP
366105,NP-109_MHASMcontig_883606,13334,13658,CALIN,NP
366106,NP-109_MHASMcontig_883606,13742,13937,CALIN,NP
366107,NP-109_MHASMcontig_883606,13884,14373,CALIN,NP
366108,NP-109_MHASMcontig_883606,14481,15204,CALIN,NP
366109,NP-109_MHASMcontig_883606,15373,15538,CALIN,NP
366110,NP-109_MHASMcontig_883606,15643,16252,CALIN,NP
366111,NP-109_MHASMcontig_883606,16539,17349,CALIN,NP
366112,NP-109_MHASMcontig_883606,17416,18058,CALIN,NP
366220,NP-109_MHASMcontig_883820,19317,19740,CALIN,NP
366221,NP-109_MHASMcontig_883820,19795,20275,CALIN,NP
366222,NP-109_MHASMcontig_883820,20387,20879,CALIN,NP
368544,NP-100_101262,90,1086,CALIN,NP
368545,NP-100_101262,1642,2269,CALIN,NP
369711,NP-100_MHASMcontig_1025181,2,77,complete,NP
369712,NP-100_MHASMcontig_1025181,180,483,complete,NP
369713,NP-100_MHASMcontig_1025181,586,1147,complete,NP
369714,NP-100_MHASMcontig_1025181,1386,2364,complete,NP
369738,NP-100_MHASMcontig_1025181,26634,26718,complete,NP
376766,NP-27_MHASMcontig_578127,592,970,CALIN,NP
376767,NP-27_MHASMcontig_578127,969,1698,CALIN,NP
376768,NP-27_MHASMcontig_578127,1720,2431,CALIN,NP
376769,NP-27_MHASMcontig_578127,2433,3381,CALIN,NP
376770,NP-27_MHASMcontig_578127,3377,4067,CALIN,NP
376771,NP-27_MHASMcontig_578127,4063,4921,CALIN,NP
413556,NP-156_MHASMcontig_133542,10354,11212,CALIN,NP
413557,NP-156_MHASMcontig_133542,11305,12985,CALIN,NP
413558,NP-156_MHASMcontig_133542,13110,13728,CALIN,NP
413559,NP-156_MHASMcontig_133542,13843,14044,CALIN,NP
419999,NP-151_25816,4587,4881,CALIN,NP
420000,NP-151_25816,5013,5316,CALIN,NP
427339,NP-15_13360,181975,182470,CALIN,NP
427340,NP-15_13360,182548,183067,CALIN,NP
427341,NP-15_13360,183376,183622,CALIN,NP
427342,NP-15_13360,183760,184174,CALIN,NP
427343,NP-15_13360,184310,184748,CALIN,NP
428687,NP-15_23303,3135,3369,complete,NP
428688,NP-15_23303,4266,5304,complete,NP
428689,NP-15_23303,5584,5779,complete,NP
428690,NP-15_23303,5900,6239,complete,NP
428691,NP-15_23303,6492,7446,complete,NP
428782,NP-15_34395,574,1375,CALIN,NP
428783,NP-15_34395,1456,2410,CALIN,NP
428784,NP-15_34395,2450,3065,CALIN,NP
428785,NP-15_34395,3177,3888,CALIN,NP
428786,NP-15_34395,4021,4510,CALIN,NP
428787,NP-15_34395,4720,5767,CALIN,NP
431537,NP-12_99176,53564,53873,CALIN,NP
431538,NP-12_99176,53955,54345,CALIN,NP
431539,NP-12_99176,55134,55737,CALIN,NP
431540,NP-12_99176,55818,57441,CALIN,NP
431541,NP-12_99176,57502,58408,CALIN,NP
431542,NP-12_99176,58400,58499,CALIN,NP
431543,NP-12_99176,58525,58741,CALIN,NP
431544,NP-12_99176,59142,61425,CALIN,NP
431545,NP-12_99176,61540,62362,CALIN,NP
