bin,total_bp,archaea_prop,bacteria_prop,eukarya_prop,prokarya_prop,organelle_prop,unknown_prop,archaea,bacteria,eukarya,prokarya,organelle,unknown
deep_MAG_0568,1084233,0.3440644215772809,0.29392944136546295,0.005707260339797811,0.06710642454158838,0.0,0.003157070482082726,373046,318688,6188,72759,0,3423
NP-103,3506299,0.0,0.9942206868267652,0.005779313173234798,0.0,0.0,0.0,0,3486035,20264,0,0,0
IN-8,4158998,0.04176703138592517,0.9378549833397372,0.005845879223793808,0.012874014365960262,0.0016580916845836426,0.0,173709,3900537,24313,53543,6896,0
NP-40,3837150,0.0,0.9940823267268676,0.005917673273132403,0.0,0.0,0.0,0,3814443,22707,0,0,0
RS-435,1482392,0.022828644515081032,0.7887744941958672,0.0059788503985450546,0.15764386208236417,0.0,0.024774148808142514,33841,1169273,8863,233690,0,36725
MED-676,2009952,0.008489257454904395,0.9125879622995972,0.005996660616770948,0.029803696804699815,0.025189656270398497,0.017932766553629142,17063,1834258,12053,59904,50630,36044
NP-952,3810359,0.014614633424304638,0.9793688731166801,0.006016493459015279,0.0,0.0,0.0,55687,3731747,22925,0,0,0
ARS-1134,1358048,0.9674871580385965,0.01465633026225877,0.006057223308749028,0.006113185984589646,0.0,0.00568610240580598,1313894,19904,8226,8302,0,7722
MED-660,4558888,0.0018930054873030442,0.9920011195712639,0.006105874941433087,0.0,0.0,0.0,8630,4522422,27836,0,0,0
deep_MAG_0400,2606373,0.013973824928358297,0.8242607639044757,0.006120766290933799,0.0361882201818389,0.0,0.0026492754490627397,36421,2148331,15953,94320,0,6905
RS-415,4136798,0.0,0.9799620382721129,0.0062089084359449025,0.008290953534593665,0.0,0.005538099757348558,0,4053905,25685,34298,0,22910
MED-819,1426250,0.013534794040315512,0.3191368974583699,0.006245749342681858,0.6610825591586328,0.0,0.0,19304,455169,8908,942869,0,0
NP-5,6553609,0.0,0.9881344767440352,0.006283102943736802,0.0,0.005582420312227965,0.0,0,6475847,41177,0,36585,0
IN-23,3576760,0.019157841174694417,0.958975441460987,0.006321922633892126,0.0043134009550542945,0.0027916326507789174,0.008439761124593208,68523,3430025,22612,15428,9985,30187
MED-1261,1324308,0.03132277385623284,0.916218885636876,0.006351241554079565,0.030648459421826344,0.0,0.01545863953098524,41481,1213356,8411,40588,0,20472
CPC-30,1934576,0.0,0.9761932330391776,0.006785983078462671,0.010547530828460603,0.0,0.006473253053899149,0,1888520,13128,20405,0,12523
deep_MAG_0050,2674622,0.006297338465024217,0.9495592274347553,0.006821898571087802,0.004854891644501541,0.0,0.005314769713252938,16843,2539712,18246,12985,0,14215
RS-412,1841388,0.006625979967285547,0.9465968063221873,0.00686438708191864,0.03152024451120568,0.0,0.008392582117402741,12201,1743052,12640,58041,0,15454
NP-956,2989435,0.13567379789157483,0.8452152329788071,0.006896620933387079,0.004945416107057019,0.0,0.007268932089174041,405588,2526716,20617,14784,0,21730
IN-929,2243478,0.026502599980922477,0.9665617402978768,0.006935659721200743,0.0,0.0,0.0,59458,2168460,15560,0,0,0
CPC-27,3496503,0.0,0.9870493461610071,0.006957522987968264,0.0,0.0018996122697449423,0.004093518581279638,0,3451221,24327,0,6642,14313
ARS-1019,2260210,0.00268249410453011,0.9770751390357533,0.0069692639179545265,0.004110237544298981,0.005422504988474523,0.003740360408988545,6063,2208395,15752,9290,12256,8454
RS-467,1922202,0.05517578277413092,0.7578178568121352,0.0070018655687591625,0.14082130806231602,0.0,0.03918318678265864,106059,1456679,13459,270687,0,75318
MED-694,1611850,0.0,0.9852480069485374,0.007115426373421845,0.0,0.0,0.007636566678040761,0,1588072,11469,0,0,12309
MED-617,1380858,0.006308396663523693,0.6567467473121784,0.007188284385505244,0.2456936194742689,0.0,0.0840629521645238,8711,906874,9926,339268,0,116079
ARS-68,2822307,0.0,0.9927502571477873,0.0072497428522127465,0.0,0.0,0.0,0,2801846,20461,0,0,0
MED-715,1307145,0.0067521200784916744,0.7286131224921489,0.007272337804910703,0.18375849657077065,0.0,0.07360392305367805,8826,952403,9506,240199,0,96211
deep_MAG_0078,1440582,0.04092234943932383,0.7455320141442834,0.007302604086403967,0.05309381902592147,0.0,0.00433435930755764,58952,1074000,10520,76486,0,6244
MED-692,2388848,0.0067120218615834915,0.8899946752576975,0.007349149045899948,0.09223650897838623,0.0,0.0037076448564328916,16034,2126062,17556,220339,0,8857
MED-668,4366947,0.02818857201610187,0.9618282520946556,0.007426011810997477,0.0,0.0,0.002557164078245053,123098,4200253,32429,0,0,11167
NP-18,1990074,0.8767523217729591,0.0772951156590157,0.007445451777170095,0.0310400517769691,0.0,0.007467059013885916,1744802,153823,14817,61772,0,14860
MED-850,1935913,0.0,0.9925270402130675,0.007472959786932574,0.0,0.0,0.0,0,1921446,14467,0,0,0
deep_MAG_0095,1611572,0.004383918310817016,0.8728601638648474,0.007526812329824544,0.0413068730407329,0.004091036577949977,0.006671126080621902,7065,1406677,12130,66569,6593,10751
EAC-29,3743789,0.0,0.9894662866951103,0.007653209088439546,0.0,0.0,0.0028805042164502326,0,3704353,28652,0,0,10784
MED-882,1060569,0.14861927889651688,0.16580345078915187,0.007810901506644075,0.6296836886614638,0.0,0.0480826801462234,157621,175846,8284,667823,0,50995
deep_MAG_0503,2543283,0.001300681048864794,0.9058657648401692,0.007819027611162422,0.0,0.0,0.0,3308,2303873,19886,0,0,0
RS-654,1023457,0.03708314076702783,0.9550093457761293,0.007907513456842838,0.0,0.0,0.0,37953,977411,8093,0,0,0
deep_MAG_0283,2277710,0.011062426735624816,0.8819783905765001,0.007921991825122602,0.021230973214324916,0.0,0.002416462148385879,25197,2008891,18044,48358,0,5504
CPC-305,2250599,0.04168979014031376,0.8416657076627155,0.008078293823111092,0.08690175371090096,0.0,0.021664454662958618,93827,1894252,18181,195581,0,48758
NP-69,5270286,0.0,0.9897815792160046,0.008104304016897755,0.002114116767097649,0.0,0.0,0,5216432,42712,11142,0,0
RS-373,2398146,0.03911813542628347,0.8477336242247135,0.008109181008996116,0.07948682023529843,0.0,0.02555223910470839,93811,2032989,19447,190621,0,61278
EAC-34,1456460,0.21655589580215043,0.2066489982560455,0.008129299809126238,0.5609621960095025,0.0,0.007703610123175371,315405,300976,11840,817019,0,11220
NP-101,1450038,0.012913454681877302,0.9656271077033843,0.008162544705724953,0.008117718294279184,0.005179174614734235,0.0,18725,1400196,11836,11771,7510,0
deep_MAG_0490,7377812,0.006021975078790297,0.9382615062568685,0.008201483041313604,0.004160989735168096,0.0,0.009665331672859108,44429,6922317,60509,30699,0,71309
deep_MAG_0284,2233571,0.01671538536272185,0.8358968664976398,0.008203007650081418,0.006319029034671385,0.0014282062222333654,0.008115255794420684,37335,1867035,18322,14114,3190,18126
MED-820,2062951,0.006390844959477952,0.977825939636957,0.008321089545995034,0.0,0.0,0.007462125857570054,13184,2017207,17166,0,0,15394
MED-828,2136873,0.0,0.9790174708557785,0.008370174549446784,0.012612354594774701,0.0,0.0,0,2092036,17886,26951,0,0
deep_MAG_0488,3807991,0.0008461154451257895,0.9615731759870231,0.008439883392581548,0.0100139417346312,0.0,0.0044238549933547635,3222,3661662,32139,38133,0,16846
CPC-1399,1895048,0.0033033464060013254,0.9681512025025224,0.008483162431769537,0.0,0.0,0.020062288659706773,6260,1834693,16076,0,0,38019
EAC-78,2133106,0.12188001908953423,0.3262824257209909,0.008487623212348566,0.47128318986491996,0.004486884383617129,0.0675798577285892,259983,695995,18105,1005297,9571,144155
EAC-674,1889561,0.05312874260211763,0.8180529763262472,0.00861999162768495,0.12019828944395021,0.0,0.0,100390,1545761,16288,227122,0,0
RS-438,1684994,0.031963912037668976,0.7149473529282597,0.00865344327635588,0.1784083504154911,0.003035619117931577,0.06299132222429278,53859,1204682,14581,300617,5115,106140
RS-350,2358051,0.02640655354782403,0.9234821469086122,0.00897181613120327,0.028833133804145882,0.0,0.01230634960821458,62268,2177618,21156,67990,0,29019
EAC-113,941583,0.017583155175911205,0.8225063536618652,0.00906877035800349,0.14029883717101943,0.0,0.010542883633200684,16556,774458,8539,132103,0,9927
MED-606,871689,0.0,0.9615803342705942,0.009088103670001572,0.013177865041316341,0.0,0.016153697018087873,0,838199,7922,11487,0,14081
EAC-27,3748112,0.0023854676701229845,0.9849964462107856,0.00910511745646875,0.0,0.0,0.003512968662622675,8941,3691877,34127,0,0,13167
MED-757,1950198,0.0,0.8666402078147962,0.009419556373250306,0.09260649431493623,0.0,0.031333741497017224,0,1690120,18370,180601,0,61107
MED-602,1879045,0.01180972249201057,0.9058862347628716,0.009440966022633838,0.0277726185376082,0.013118898163694855,0.03197156002118097,22191,1702201,17740,52186,24651,60076
IN-48,2881995,0.015897668108376315,0.8498432509424895,0.009505221209613479,0.12021498996354955,0.0,0.004538869775971159,45817,2449244,27394,346459,0,13081
deep_MAG_0020,1054802,0.0030460693096903495,0.7132153712260689,0.0097259959689117,0.009079429125086982,0.0,0.0,3213,752301,10259,9577,0,0
deep_MAG_0471,2312715,0.07070564250242681,0.7242604471368067,0.009740499802180554,0.041357019779782636,0.0,0.008931926329011573,163522,1675008,22527,95647,0,20657
ARS-1004,1523715,0.1379569013890393,0.8284515148830326,0.009877175193523723,0.008204290172374755,0.0,0.015510118362029644,210207,1262324,15050,12501,0,23633
RS-440,1838131,0.986924762163306,0.0030971677209078135,0.00997807011578609,0.0,0.0,0.0,1814097,5693,18341,0,0,0
deep_MAG_0191,2099446,0.023546211714900026,0.9267001866206609,0.010120765192341218,0.006553157356750304,0.0,0.0,49434,1945557,21248,13758,0,0
MED-745,3122797,0.00823076235823206,0.9107825452631086,0.010247864334441208,0.035365731426026094,0.0,0.03537309661819196,25703,2844189,32002,110440,0,110463
MED-834,2324977,0.0,0.9897276403164419,0.01027235968355816,0.0,0.0,0.0,0,2301094,23883,0,0,0
ARS-115,2466433,0.0,0.9894763003900775,0.010523699609922508,0.0,0.0,0.0,0,2440477,25956,0,0,0
deep_MAG_0101,2072846,0.02193602419089503,0.7925282437769134,0.01062645271284022,0.05630567828000729,0.003878725192320124,0.006482874270447491,45470,1642789,22027,116713,8040,13438
NP-945,3148818,0.0,0.9149118812201912,0.01082596707716991,0.0032945695813476677,0.0,0.07096758212129123,0,2880891,34089,10374,0,223464
CPC-40,5270755,0.0018433791743308122,0.9852193850786083,0.010847212590985542,0.002090023156075363,0.0,0.0,9716,5192850,57173,11016,0,0
RS-652,2169185,0.0068818473297574895,0.8062567277571991,0.010867676108768962,0.17599374880427443,0.0,0.0,14928,1748920,23574,381763,0,0
deep_MAG_0477,929387,0.0,0.8802813036980289,0.010894277626005098,0.04112926046953529,0.0,0.0676951582064307,0,818122,10125,38225,0,62915
MED-586,1567670,0.07064496992351707,0.6357957988607296,0.010909183692996613,0.2536579764873985,0.005985315787123566,0.02300675524823464,110748,996718,17102,397652,9383,36067
MED-629,3666716,0.0,0.9831385904989642,0.01093458015292158,0.0,0.0,0.005926829348114226,0,3604890,40094,0,0,21732
MED-829,1579447,0.0798633952263039,0.6196852442658728,0.011070330311811667,0.22441082226880674,0.0,0.0649702079272049,126140,978760,17485,354445,0,102617
MED-708,3470013,0.008320429923461381,0.9052968965822318,0.011097364764915867,0.07528530872939093,0.0,0.0,28872,3141392,38508,261241,0,0
EAC-11,2026489,0.03276454991860306,0.4963772317540337,0.011395077890874315,0.3934997920047925,0.0,0.06596334843169639,66397,1005903,23092,797423,0,133674
RS-341,1580829,0.09561122676772757,0.5785211430205291,0.011443362944379183,0.25824994354228065,0.0,0.056174323725083485,151145,914543,18090,408249,0,88802
MED-641,1402833,0.05319022292746178,0.5970903165237772,0.011522397890554328,0.3326846459984902,0.0,0.0055124166597164456,74617,837618,16164,466701,0,7733
NP-1444,2099531,0.010203231102565288,0.953544863114667,0.011600686057981521,0.021293803235103458,0.0,0.0033574164896826957,21422,2001997,24356,44707,0,7049
CPC-49,3385270,0.0027203147754831965,0.9855255267674365,0.011754158457080234,0.0,0.0,0.0,9209,3336270,39791,0,0,0
CPC-300,2790782,0.06849406367104274,0.7866931204228779,0.011776985805412246,0.12056226534354887,0.0,0.012473564757118256,191152,2195489,32867,336463,0,34811
NP-51,2679977,0.0027455459505809194,0.9749173220516445,0.011885549764046483,0.0,0.0,0.010451582233728125,7358,2612756,31853,0,0,28010
CPC-38,5034057,0.03023207722916129,0.955410715452765,0.011954373977092432,0.0,0.0024028333409812403,0.0,152190,4809592,60179,0,12096,0
NP-996,1237341,0.13537496939000648,0.5762922266376044,0.012358759630530307,0.27597404434185885,0.0,0.0,167505,713070,15292,341474,0,0
deep_MAG_0222,2063263,0.02824894354234046,0.7666928549583839,0.012835009400158874,0.13506663958981477,0.0,0.008887378875111897,58285,1581889,26482,278678,0,18337
MED-855,2169710,0.01955007812103922,0.9414742062303257,0.01289342815399293,0.0036848242391840386,0.0035133727548842934,0.01888409050057381,42418,2042726,27975,7995,7623,40973
RS-668,1414340,0.01746821839161729,0.41260234455647155,0.01297707764752464,0.5482422896898906,0.0,0.008710069714495807,24706,583560,18354,775401,0,12319
deep_MAG_0070,2061337,0.01875530299024371,0.8631907349453292,0.01322927789099987,0.031086619994692765,0.0,0.0018701454444372753,38661,1779327,27270,64080,0,3855
IN-35,1984466,0.9017907084323944,0.07277877272777664,0.013329530463106951,0.006773610633792668,0.0,0.005327377742929332,1789573,144427,26452,13442,0,10572
EAC-714,1179781,0.15035502351707647,0.3438960281611587,0.013497420283934053,0.40587278486430955,0.0,0.08637874317352119,177386,405722,15924,478841,0,101908
EAC-81,3412852,0.006618511438527074,0.9644704780635082,0.013561678033503943,0.00804224736378841,0.0,0.0073070851006724,22588,3291595,46284,27447,0,24938
MED-665,4964254,0.0,0.9862666173004041,0.013733382699595951,0.0,0.0,0.0,0,4896078,68176,0,0,0
ARS-42,2344814,0.019973865730927912,0.9662817605149066,0.013744373754165576,0.0,0.0,0.0,46835,2265751,32228,0,0,0
deep_MAG_0573,3358708,0.002826979898222769,0.9452512692380522,0.01377910791887833,0.003295612479560593,0.0,0.013794887796140659,9495,3174823,46280,11069,0,46333
MED-659,4226476,0.002004033620444077,0.9542550342176319,0.014131157967062867,0.029609774194861157,0.0,0.0,8470,4033136,59725,125145,0,0
CPC-52,3486621,0.006172451780678198,0.9796304215456741,0.014197126673647637,0.0,0.0,0.0,21521,3415600,49500,0,0,0
RS-419,1520059,0.2232854119478257,0.1703150996112651,0.014263262149692873,0.5544547941889097,0.0,0.03768143210230655,339407,258889,21681,842804,0,57278
RS-406,2034634,0.9123513123244771,0.05952372760899503,0.014483686009375642,0.013641274057152293,0.0,0.0,1856301,121109,29469,27755,0,0
CPC-54,2564067,0.0,0.9854578683006333,0.01454213169936667,0.0,0.0,0.0,0,2526780,37287,0,0,0
MED-649,1361524,0.017661091541537277,0.565822563539093,0.014576313013946136,0.34072774332292344,0.0,0.0612122885825002,24046,770381,19846,463909,0,83342
deep_MAG_0349,6648200,0.0,0.8960960861586594,0.014660960861586594,0.02857901386841551,0.0,0.06026127372822719,0,5957426,97469,189999,0,400629
MED-608,2883302,0.0,0.9851645786670976,0.014835421332902346,0.0,0.0,0.0,0,2840527,42775,0,0,0
NP-946,1602573,0.05409051568945689,0.4685059588549164,0.014867965453055805,0.4208463514610567,0.0,0.04168920854151418,86684,750815,23827,674437,0,66810
EAC-32,1872651,0.013800222251770352,0.6180783285299823,0.015009737532514066,0.2733488514410854,0.0,0.07976286024464783,25843,1157445,28108,511887,0,149368
deep_MAG_0419,1385872,0.09372582749344817,0.7097076786312155,0.015016538323885612,0.06723492501471998,0.0,0.008013005530092245,129892,983564,20811,93179,0,11105
MED-582,1971941,0.0436509003058408,0.7600196963296569,0.015165261029614983,0.1241335313784743,0.0,0.05703061095641299,86077,1498714,29905,244784,0,112461
NP-100,3622316,0.0,0.9847045370972605,0.015295462902739573,0.0,0.0,0.0,0,3566911,55405,0,0,0
EAC-676,1700100,0.11209870007646609,0.7082665725545556,0.015298511852243986,0.13690606434915592,0.0,0.027430151167578378,190579,1204124,26009,232754,0,46634
IN-1077,1935680,0.0028124483385683586,0.9818203422053232,0.015367209456108448,0.0,0.0,0.0,5444,1900490,29746,0,0,0
EAC-60,4818477,0.05940217209711699,0.894590552159946,0.015725093219289,0.0,0.0034716363697491967,0.026810546153898836,286228,4310564,75771,0,16728,129186
deep_MAG_0399,1975805,0.12938675628414747,0.3808230063189434,0.01636244467444915,0.3868782597472929,0.0,0.008206781539676234,255643,752432,32329,764396,0,16215
NP-986,2494384,0.026411731313222022,0.838716091828684,0.016386811332978403,0.10229820268250599,0.0,0.01618716284260964,65881,2092080,40875,255171,0,40377
NP-1395,2170475,0.0,0.9287966919683479,0.016391803637452632,0.04329190614957555,0.0,0.011519598244623872,0,2015930,35578,93964,0,25003
deep_MAG_0162,1886196,0.058309422774727546,0.5723684071008527,0.016577280409883172,0.3234637333553883,0.0,0.01619025806437931,109983,1079599,31268,610116,0,30538
MED-729,1538660,0.0,0.8577398515591489,0.016903019510483147,0.03533529174736459,0.0,0.0900218371830034,0,1319770,26008,54369,0,138513
NP-85,1873240,0.00683468215498281,0.9760607290042921,0.01710458884072516,0.0,0.0,0.0,12803,1828396,32041,0,0,0
NP-60,5814405,0.04145084492738294,0.810320574504184,0.017607476603366982,0.11168227875423195,0.00403377473705392,0.014905050473780206,241012,4711532,102377,649366,23454,86664
MED-599,4811953,0.010962284959973633,0.8424874474044115,0.017951546908292745,0.08964967031057867,0.0020324388039534053,0.036916611612790064,52750,4054010,86382,431390,9780,177641
NP-41,5344530,0.007173315520728671,0.8939152741213914,0.017972581312107893,0.053078193966541495,0.0,0.02786063507923054,38338,4777557,96055,283678,0,148902
MED-835,1770030,0.004594837375637701,0.9556069671135518,0.01812455156127297,0.02167364394953758,0.0,0.0,8133,1691453,32081,38363,0,0
MED-756,2996585,0.0,0.977670581678811,0.018241431496186494,0.0,0.0,0.004087986825002461,0,2929673,54662,0,0,12250
RS-826,2689638,0.04698476151809277,0.8858136299383039,0.018249667799161078,0.027056800952395824,0.0,0.021895139792046363,126372,2382518,49085,72773,0,58890
ARS-1203,1070288,0.9106838533179854,0.03492611334519307,0.018598732303828504,0.03579130103299299,0.0,0.0,974694,37381,19906,38307,0,0
MED-775,1969713,0.011792073261434534,0.790686257337998,0.018649417453202574,0.15935570308973948,0.0,0.01951654885762545,23227,1557425,36734,313885,0,38442
EAC-43,6799140,0.007084572460634727,0.9185923513856165,0.019244198530990683,0.022391655415243693,0.006031792256079445,0.026655429951435033,48169,6245638,130844,152244,41011,181234
CPC-1326,1661110,0.0,0.972157774018578,0.019481551492676583,0.0,0.0,0.008360674488745477,0,1614861,32361,0,0,13888
NP-1160,1374000,0.11192867540029112,0.4999410480349345,0.019594614264919943,0.33687481804949054,0.0,0.031660844250363904,153790,686919,26923,462866,0,43502
ARS-52,1116120,0.0,0.9675294771171559,0.019743396767372683,0.012727126115471455,0.0,0.0,0,1079879,22036,14205,0,0
MED-841,1388011,0.007394754076156457,0.947328227225865,0.019865836798123357,0.02541118189985526,0.0,0.0,10264,1314902,27574,35271,0,0
EAC-38,1329794,0.02514224007628249,0.7206612452755841,0.020091833772749763,0.21796233100765983,0.0,0.016142349867723872,33434,958331,26718,289845,0,21466
EAC-654,3573524,0.024466045281912197,0.9184911029001065,0.0203359484923006,0.015947283409877756,0.0,0.020759619915803,87430,3282250,72671,56988,0,74185
IN-919,2072187,0.07603223068188344,0.8903853754511538,0.0206178303406015,0.01296456352636128,0.0,0.0,157553,1845045,42724,26865,0,0
MED-672,4043459,0.0,0.9788065119492989,0.021193488050701145,0.0,0.0,0.0,0,3957764,85695,0,0,0
IN-11,5809545,0.03459685741310206,0.8521634654693268,0.021527675575281714,0.028718428035242,0.009574415896597754,0.0534191576104497,200992,4950682,125066,166841,55623,310341
MED-862,1259877,0.10704695775857484,0.5307446679318696,0.022248203594477874,0.279456645370937,0.0,0.06050352534414074,134866,668673,28030,352081,0,76227
EAC-83,1191907,0.16882525230575876,0.07663265674251431,0.022396881635899445,0.6215107386734032,0.0,0.11063447064242428,201224,91339,26695,740783,0,131866
MED-677,1857346,0.8063161091148338,0.03950475571056766,0.022639831243074796,0.05219598287018143,0.0,0.07934332106134237,1497608,73374,42050,96946,0,147368
NP-77,1996248,0.902969971666847,0.05565440766878665,0.02270609663729156,0.008466382934384906,0.0,0.010203141092689886,1802552,111100,45327,16901,0,20368
NP-944,1256471,0.09076134666060737,0.6413009134313485,0.022719187311127754,0.23204355691456469,0.013174995682351602,0.0,114039,805776,28546,291556,16554,0
RS-423,5326059,0.008142042737416165,0.8224182270605714,0.023079917064381,0.11547618980563303,0.0,0.030883623331998386,43365,4380248,122925,615033,0,164488
MED-697,7781614,0.013751003326559246,0.9579679742531563,0.02419934990350331,0.002778472435152913,0.0,0.00130320008162831,107005,7454537,188310,21621,0,10141
CPC-29,1356679,0.0,0.8549841193089891,0.024264398579177535,0.08639995164663122,0.0,0.03435153046520216,0,1159939,32919,117217,0,46604
NP-138,2194155,0.011157370377206715,0.9101886603270963,0.024668266371336574,0.03732461927256735,0.0,0.01666108365179306,24481,1997095,54126,81896,0,36557
RS-346,1252944,0.2710200934758457,0.15789452681045602,0.024777643693572896,0.4207785822830071,0.0,0.12552915373711834,339573,197833,31045,527212,0,157281
ARS-51,7646207,0.03394258094242021,0.8903267986336232,0.02677510561772654,0.030686195129166656,0.0,0.01826931967706341,259532,6807623,204728,234633,0,139691
ARS-125,1051475,0.014791602272997455,0.8554735015097839,0.026913621341448916,0.06745096174421646,0.0,0.035370313131553296,15553,899509,28299,70923,0,37191
MED-589,2909735,0.0185999755991525,0.3179213914669205,0.02695434463963213,0.6329933825588928,0.0,0.003530905735402021,54121,925067,78430,1841843,0,10274
CPC-3,3688905,0.0,0.969848234096568,0.028391894071546978,0.0017598718318850716,0.0,0.0,0,3577678,104735,6492,0,0
NP-99,8403301,0.0,0.9653667052983107,0.029392854070085076,0.002614448774356649,0.0,0.0026259918572475267,0,8112267,246997,21970,0,22067
CPC-59,2233492,0.0,0.9705591065470572,0.029440893452942745,0.0,0.0,0.0,0,2167736,65756,0,0,0
MED-666,1633593,0.0413407745993035,0.4615751903932008,0.029497555388643317,0.3559595321478483,0.0,0.1116269474710041,67534,754026,48187,581493,0,182353
CPC-61,3163279,0.0,0.964970525837272,0.029868373924652237,0.005161100238075743,0.0,0.0,0,3052471,94482,16326,0,0
MED-613,1707159,0.0,0.9285145671844275,0.029966160152627846,0.012646742336244018,0.0,0.028872530326700677,0,1585122,51157,21590,0,49290
NP-1052,2351321,0.009605664220240452,0.8593654375561652,0.030099250591476025,0.04438909021779672,0.0,0.05654055741432157,22586,2020644,70773,104373,0,132945
MED-1094,1650114,0.02469102134761598,0.1405290785969939,0.030139735800071996,0.5589759252997065,0.0,0.24566423895561154,40743,231889,49734,922374,0,405374
ARS-100,1794751,0.9698414989043048,0.0,0.030158501095695168,0.0,0.0,0.0,1740624,0,54127,0,0,0
CPC-9,5071512,0.005443741432535307,0.9621736081862766,0.030162405215643777,0.0022202451655443187,0.0,0.0,27608,4879675,152969,11260,0,0
NP-117,3847701,0.002123085967438738,0.9650903227667639,0.030606588193833148,0.0,0.0,0.0021800030719642716,8169,3713379,117765,0,0,8388
deep_MAG_0042,1033882,0.37740767321609237,0.1363124611899617,0.03163417101758228,0.1274013862316976,0.0,0.03230832919037182,390195,140931,32706,131718,0,33403
NP-1046,1925050,0.0,0.9620176099322095,0.03194306641385938,0.0,0.0,0.0060393236539310665,0,1851932,61492,0,0,11626
deep_MAG_0123,846915,0.021332719340193526,0.07991002638989746,0.032264158740841764,0.452104402448888,0.0,0.4066866214437104,18067,67677,27325,382894,0,344429
NP-153,2477551,0.0,0.9674089453658068,0.0325910546341932,0.0,0.0,0.0,0,2396805,80746,0,0,0
CPC-20,2506802,0.0,0.9662234991036388,0.03377650089636118,0.0,0.0,0.0,0,2422131,84671,0,0,0
CPC-1232,1764055,0.08651487623685203,0.813106167324715,0.03520071653094716,0.037891675713058834,0.0049828378366887655,0.02230372635773828,152617,1434364,62096,66843,8790,39345
CPC-84,1854438,0.9053831942615499,0.015353438615904118,0.03529155463811678,0.031948762913615876,0.0,0.012023049570813368,1678977,28472,65446,59247,0,22296
MED-652,1685264,0.00972251231854475,0.3586369850658413,0.036288083054049694,0.4263800805096412,0.0,0.16897233905192302,16385,604398,61155,718563,0,284763
MED-588,4336285,0.0034513414132143067,0.9399633557296165,0.036421729660296775,0.02016357319687244,0.0,0.0,14966,4075949,157935,87435,0,0
CPC-2,4982846,0.0011228522816077399,0.9505916899699489,0.03658652103637158,0.001193896018460133,0.0,0.010505040693611642,5595,4736652,182305,5949,0,52345
SP-12,6175406,0.015660832664281508,0.9371830775174944,0.03691627724557705,0.010239812572647045,0.0,0.0,96712,5787486,227973,63235,0,0
RS-820,1716093,0.05968208016698396,0.43452481887636624,0.039556714000931185,0.402883177077233,0.0,0.06335320987848561,102420,745685,67883,691385,0,108720
MED-609,2954804,0.0,0.9473514994564783,0.040062555756659325,0.00903647077775717,0.0,0.0035494740091051723,0,2799238,118377,26701,0,10488
MED-580,4534432,0.0,0.955335309913127,0.04056913853818957,0.0,0.0,0.0040955515486834956,0,4331903,183958,0,0,18571
MED-705,1807504,0.9535563960024431,0.005408563411201303,0.04103504058635555,0.0,0.0,0.0,1723557,9776,74171,0,0,0
RS-402,1676810,0.8416004198448244,0.02737221271342609,0.042313678949910845,0.030736935013507792,0.0,0.05797675347833088,1411204,45898,70952,51540,0,97216
RS-421,2154467,0.0670388546215839,0.513447641574459,0.04366741286824073,0.3487809281831655,0.0,0.027065162752550862,144433,1106206,94080,751437,0,58311
deep_MAG_0018,1951848,0.1590615662695046,0.42290229567056453,0.044957394223320665,0.10171232595980835,0.0,0.05136977879425037,310464,825441,87750,198527,0,100266
MED-779,1565810,0.006429898902165652,0.34345993447480855,0.04699165288253364,0.30162791143242157,0.0,0.30149060230807057,10068,537793,73580,472292,0,472077
ARS-49,1087504,0.08017809589665877,0.18776206800158896,0.04717683797025114,0.5254187570804337,0.0,0.1594642410510674,87194,204192,51305,571395,0,173418
MED-604,2479522,0.0,0.9398940602261242,0.048096366961051365,0.004119745660655562,0.0033195914373818827,0.004570235714786963,0,2330488,119256,10215,8231,11332
RS-371,2097892,0.12423423131410005,0.22052326811866388,0.04923561365408705,0.38932890730314046,0.0,0.21667797961000854,260630,462634,103291,816770,0,454567
RS-428,1512600,0.05769734232447442,0.19146899378553484,0.049692582308607694,0.49434549781832604,0.0,0.20679558376305698,87273,289616,75165,747747,0,312799
CPC-319,2399081,0.06772509973610728,0.5069616240552112,0.0502400710938897,0.2869440423228728,0.0,0.08812916279191907,162478,1216242,120530,688402,0,211429
ARS-104,3826825,0.0038535861974352105,0.9404461923396027,0.050681178261352426,0.0022535652923768397,0.0,0.0027654779092328497,14747,3598923,193948,8624,0,10583
SP-136,2315296,0.009723162826696888,0.6443012038201595,0.050897595814962754,0.24111647063701575,0.0,0.053961566901165124,22512,1491748,117843,558256,0,124937
ARS-28,4406224,0.010008342744263569,0.7913639887577208,0.05134555120211773,0.08089420782965187,0.001574363899792657,0.06481354556645327,44099,3486927,226240,356438,6937,285583
ARS-60,2201713,0.9445763366978348,0.003379187023921828,0.05204447627824335,0.0,0.0,0.0,2079686,7440,114587,0,0,0
ARS-1018,1897616,0.5196240967614101,0.21410970396539658,0.05457057697658536,0.1392368108194703,0.0,0.07245881147713763,986047,406298,103554,264218,0,137499
EAC-13,1493998,0.0,0.8734148238484924,0.057405029993346714,0.027509407643115987,0.011651956696059835,0.03001878181898503,0,1304880,85763,41099,17408,44848
CPC-50,3119870,0.035154349379942114,0.7970655828608243,0.05954927609163203,0.08929474625545294,0.0,0.018936045412148585,109677,2486741,185786,278588,0,59078
